Batch,ProductId
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0090,389
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0038,1589
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0072,2069
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0046,389
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0062,1769
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0092,1289
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0041,1049
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0049,284
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0166,224
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0145,404
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0010,1529
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0135,1889
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0058,2189
00056_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0160,2609
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0014,89
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0193,989
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0153,1709
00056_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0049,2189
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0174,989
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0056,2489
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0006,1949
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0131,1409
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0194,344
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0186,1589
00055_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0048,2189
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0119,629
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0135,2369
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0054,2009
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0006,2549
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0084,2369
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0147,929
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0087,2549
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0076,524
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0061,869
00054_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0028,1769
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0040,209
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,1529
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0027,509
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0157,2369
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0111,1289
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0073,44
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0033,449
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0104,164
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0131,1409
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0159,2309
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0066,329
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0046,329
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0065,1229
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,89
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0184,1049
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0121,1649
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0112,104
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0090,464
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0113,2489
00063_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0033,149
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0131,1529
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0034,1289
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,104
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0071,749
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0009,464
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0009,689
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0088,104
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0105,1349
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0148,1349
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0148,1409
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0021,1529
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0092,629
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0186,209
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0083,449
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0042,2249
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0076,2009
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0149,149
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0140,1589
00056_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0032,2249
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0054,2069
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0141,449
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0154,749
00056_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0196,329
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0057,1829
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0017,689
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0050,44
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0137,689
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0039,989
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0139,2549
00055_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0182,1649
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0029,449
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0040,1409
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0100,269
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0050,29
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0085,344
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0017,1409
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0014,989
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0009,2309
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0001,2069
00054_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0016,2369
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0096,2429
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0157,269
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0093,104
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0159,1049
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0032,224
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0064,2189
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0078,1349
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0051,29
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0029,209
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0089,104
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0141,1709
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0016,389
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0024,329
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0152,1649
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0127,2189
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0086,2609
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0196,464
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0111,524
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0001,1049
00063_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0177,2609
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0155,1049
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0062,869
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0150,1349
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0095,2429
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0026,404
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0032,1349
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0190,44
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0112,44
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0159,209
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0079,29
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0190,404
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0030,329
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0072,2069
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0072,1589
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0186,2249
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0021,1349
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0198,329
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0046,329
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0117,989
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0069,1109
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0052,1349
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0155,89
00056_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0128,29
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0156,1949
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0157,149
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0161,284
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,149
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0100,89
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0077,524
00055_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0184,2009
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0191,389
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0058,89
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0065,2309
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0146,1289
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0182,2369
00060_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0043,329
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0099,524
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,164
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0046,1589
00054_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,164
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0049,1829
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0160,2309
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0125,2069
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0136,44
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0039,2189
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0065,329
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0143,809
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0133,1169
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0010,164
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0059,2009
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0009,1889
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0072,2189
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0036,1589
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0195,329
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0128,2369
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0138,1529
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0185,149
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0089,224
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0141,1229
00063_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0165,29
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0084,1529
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0089,1889
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0152,1709
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0111,689
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0138,1889
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0050,2549
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0114,509
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0183,2609
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0059,929
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0151,749
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0112,1529
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0194,2609
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0079,1229
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0029,389
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0066,1889
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0036,44
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0152,389
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0102,104
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0153,2429
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0153,2309
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0112,629
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0099,1409
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0114,44
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0195,629
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0014,284
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0082,689
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0144,749
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0157,809
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0149,749
00055_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0012,509
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0053,1649
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0188,44
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0054,809
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,689
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0135,509
00060_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0065,2489
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0050,2369
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0021,329
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0151,464
00055_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0042,2189
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0031,2309
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0036,524
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0021,1349
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0089,1229
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0060,2129
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0175,1109
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,404
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0066,524
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0126,929
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0016,1349
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0043,524
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0120,164
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0188,404
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0196,1529
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0016,1589
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0024,1349
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0031,1529
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0075,89
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0191,569
00063_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0017,524
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0114,569
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0015,2249
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0021,1409
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0052,104
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0158,509
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0072,1109
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0199,1289
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0030,104
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0119,2489
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0141,1949
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0156,2309
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0138,284
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0096,1949
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0031,1349
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0104,2549
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0004,2369
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0034,1169
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0031,509
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0064,269
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0028,389
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0160,29
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0001,164
00056_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0164,2429
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0046,629
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0131,2129
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0003,2189
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0169,2009
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0170,1829
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0012,1589
00055_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0029,389
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0034,29
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0194,2189
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0075,2249
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0038,2489
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0143,449
00060_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0079,284
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0065,1229
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0060,2189
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0019,224
00055_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0063,749
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0128,2429
00061_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0102,2129
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0143,269
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0038,1529
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0045,44
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0195,149
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0074,524
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0124,2609
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0077,1529
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0091,989
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0171,389
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0177,89
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0105,2249
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0010,1349
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0145,1649
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0138,89
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0032,2429
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0133,224
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0048,284
00063_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0040,809
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0006,1589
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0027,2009
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0029,389
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0196,869
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0177,989
00062_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0103,1349
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0022,44
00057_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0097,2069
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0108,1169
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0010,2429
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0047,689
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0056,1529
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0162,29
00061_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0042,1949
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0124,569
00059_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0088,2129
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0009,1889
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0035,224
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0094,269
00057_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0038,1889
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0198,929
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0119,1289
00056_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0013,344
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0049,104
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0138,2549
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0087,2489
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0038,2489
00058_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0011,2069
00057_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0086,2069
00055_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0062,104
00059_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0037,1649
00060_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0011,449
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0117,2069
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0130,1289
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0079,1709
00061_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0043,1649
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0127,1469
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0150,1829
00058_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0139,104
00055_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0136,1349
00058_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0057,2609
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0081,509
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0154,929
00059_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0034,1769
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0052,1649
00057_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0119,1289
00060_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0087,1349
00060_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0125,1649
00059_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0107,929
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0104,2429
00061_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0052,569
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0157,1529
00058_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0118,1949
00062_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0151,224
00062_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0053,2489
00060_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0144,1649
