Id,Date,Amount,ExpectedDeliveryDate,DeliveryLocation,CustomerId,Status,StatusDate,Quantity,QuantityProuced,ExpectedCompletionDate,ProductId
6421,21-08-2019,186528,12-09-2019,,394,0,,7772,0,,40
6422,18-06-2019,133703,25-07-2019,,394,0,,4313,0,,19
6423,25-07-2019,134862,31-08-2019,,394,0,,5187,0,,5
6424,04-07-2019,212381,05-08-2019,,394,0,,6851,0,,46
6425,18-09-2019,212388,18-10-2019,,394,0,,9654,0,,24
6426,05-12-2019,908,15-01-2020,,394,0,,726,0,,2
6427,09-05-2019,309380,10-06-2019,,394,0,,9980,0,,19
6428,22-05-2019,49657,26-06-2019,,394,0,,2159,0,,20
6429,15-05-2019,15244,05-06-2019,,394,0,,6775,0,,8
6430,16-12-2019,14240,19-01-2020,,395,0,,712,0,,29
6431,30-06-2019,117944,11-07-2019,,395,0,,5128,0,,20
6432,27-06-2019,3807,15-07-2019,,395,0,,1692,0,,8
6433,05-07-2019,75375,22-07-2019,,395,0,,3015,0,,26
6434,01-07-2019,192928,22-07-2019,,395,0,,6029,0,,38
6435,22-05-2019,271295,30-06-2019,,396,0,,9355,0,,13
6436,26-06-2019,50391,08-07-2019,,396,0,,1527,0,,41
6437,04-12-2019,55656,09-01-2020,,396,0,,2319,0,,11
6438,28-09-2019,4128,01-11-2019,,397,0,,2752,0,,4
6439,17-04-2019,190000,14-05-2019,,397,0,,7600,0,,35
6440,15-12-2019,200310,05-01-2020,,397,0,,6677,0,,48
6441,11-06-2019,182496,20-07-2019,,397,0,,7604,0,,51
6442,10-09-2019,79569,24-10-2019,,397,0,,2947,0,,47
6443,16-09-2019,89964,07-10-2019,,397,0,,2646,0,,23
6444,21-07-2019,77301,19-08-2019,,397,0,,2863,0,,3
6445,25-11-2019,80879,09-12-2019,,397,0,,2609,0,,46
6446,28-08-2019,73845,18-09-2019,,397,0,,2735,0,,3
6447,31-08-2019,222226,30-09-2019,,397,0,,9662,0,,7
6448,18-07-2019,39480,29-07-2019,,397,0,,1645,0,,52
6449,10-09-2019,28129,17-10-2019,,398,0,,1223,0,,33
6450,28-02-2019,19429,11-04-2019,,398,0,,8635,0,,8
6451,05-06-2019,154104,18-07-2019,,398,0,,6421,0,,40
6452,09-06-2019,144936,01-07-2019,,398,0,,6039,0,,36
6453,03-08-2019,209832,01-09-2019,,398,0,,7494,0,,37
6454,27-09-2019,155208,22-10-2019,,398,0,,6467,0,,52
6455,11-06-2019,38164,26-06-2019,,398,0,,1316,0,,13
6456,12-02-2019,53975,27-02-2019,,398,0,,2159,0,,26
6457,27-06-2019,8738,28-07-2019,,398,0,,4993,0,,18
6458,20-06-2019,125160,19-07-2019,,398,0,,5215,0,,36
6459,16-04-2019,121464,30-04-2019,,398,0,,5784,0,,44
6460,23-01-2019,211510,09-02-2019,,398,0,,8135,0,,5
6461,11-09-2019,179064,08-10-2019,,398,0,,6632,0,,3
6462,11-04-2019,149408,30-04-2019,,398,0,,5152,0,,13
6463,27-03-2019,49059,18-04-2019,,399,0,,1817,0,,3
6464,30-11-2019,261361,05-01-2020,,399,0,,8431,0,,42
6465,16-07-2019,42660,08-08-2019,,399,0,,1580,0,,22
6466,03-09-2019,18155,24-09-2019,,399,0,,8069,0,,8
6467,21-10-2019,65468,06-11-2019,,399,0,,2518,0,,5
6468,12-10-2019,6740,22-11-2019,,399,0,,5392,0,,2
6469,14-01-2019,10416,03-02-2019,,399,0,,336,0,,46
6470,19-07-2019,71316,31-08-2019,,399,0,,2547,0,,37
6471,17-03-2019,163053,29-03-2019,,400,0,,6039,0,,50
6472,08-06-2019,106400,14-07-2019,,400,0,,3800,0,,9
6473,30-08-2019,19600,01-10-2019,,400,0,,700,0,,30
6474,31-12-2019,35336,06-02-2020,,400,0,,1262,0,,30
6475,20-08-2019,53200,29-09-2019,,400,0,,2660,0,,17
6476,22-07-2019,8145,04-09-2019,,400,0,,3258,0,,14
6477,31-05-2019,85974,26-06-2019,,400,0,,3738,0,,33
6478,30-01-2019,115968,03-03-2019,,400,0,,4832,0,,51
6479,01-06-2019,233343,14-07-2019,,400,0,,7071,0,,27
6480,29-01-2019,213708,16-02-2019,,401,0,,9714,0,,24
6481,01-03-2019,199896,14-03-2019,,401,0,,8329,0,,52
6482,04-05-2019,139041,17-05-2019,,401,0,,6621,0,,31
6483,18-08-2019,14685,16-09-2019,,401,0,,445,0,,41
6484,25-02-2019,9798,23-03-2019,,401,0,,8520,0,,12
6485,05-11-2019,239760,16-12-2019,,401,0,,8880,0,,3
6486,25-07-2019,96658,04-09-2019,,402,0,,3118,0,,19
6487,24-05-2019,77558,13-06-2019,,402,0,,2983,0,,21
6488,25-09-2019,101340,24-10-2019,,402,0,,3378,0,,48
6489,15-01-2019,246630,25-01-2019,,402,0,,8221,0,,48
6490,25-04-2019,17874,20-05-2019,,402,0,,9930,0,,16
6491,14-06-2019,102036,12-07-2019,,402,0,,3092,0,,41
6492,26-03-2019,7610,11-04-2019,,402,0,,6617,0,,12
6493,30-03-2019,23962,05-05-2019,,402,0,,9585,0,,14
6494,24-11-2019,238272,03-01-2020,,402,0,,9928,0,,51
6495,12-07-2019,28740,22-07-2019,,402,0,,958,0,,48
6496,29-09-2019,28880,07-11-2019,,402,0,,1444,0,,17
6497,07-05-2019,176736,20-05-2019,,402,0,,7364,0,,52
6498,03-04-2019,14420,03-05-2019,,402,0,,5768,0,,14
6499,28-11-2019,14163,11-12-2019,,402,0,,6809,0,,6
6500,09-07-2019,170430,15-08-2019,,402,0,,6555,0,,5
6501,03-09-2019,107392,15-10-2019,,402,0,,3356,0,,43
6502,18-09-2019,130727,19-10-2019,,402,0,,4217,0,,42
6503,29-05-2019,17367,04-07-2019,,402,0,,9924,0,,18
6504,31-12-2019,107800,16-01-2020,,402,0,,4312,0,,26
6505,23-06-2019,112175,25-07-2019,,402,0,,4487,0,,35
6506,10-07-2019,203391,22-07-2019,,402,0,,7533,0,,22
6507,20-12-2019,27744,29-01-2020,,402,0,,1156,0,,52
6508,18-01-2019,128200,06-02-2019,,402,0,,5128,0,,26
6509,11-11-2019,261549,14-12-2019,,402,0,,9687,0,,50
6510,27-08-2019,173286,06-10-2019,,402,0,,6418,0,,45
6511,29-06-2019,206553,09-08-2019,,402,0,,6663,0,,46
6512,11-09-2019,69444,22-09-2019,,402,0,,2572,0,,50
6513,15-01-2019,180144,07-02-2019,,402,0,,6672,0,,45
6514,05-12-2019,113984,04-01-2020,,402,0,,3562,0,,38
6515,09-09-2019,16476,22-09-2019,,402,0,,7921,0,,6
6516,28-04-2019,7841,28-05-2019,,403,0,,6273,0,,2
6517,20-05-2019,10235,20-06-2019,,403,0,,8188,0,,2
6518,09-08-2019,251775,15-09-2019,,403,0,,9325,0,,45
6519,25-12-2019,238161,04-02-2020,,403,0,,7217,0,,41
6520,19-02-2019,254358,13-03-2019,,403,0,,9783,0,,5
6521,27-11-2019,66570,31-12-2019,,403,0,,2219,0,,48
6522,13-06-2019,200105,23-06-2019,,403,0,,6455,0,,42
6523,11-02-2019,11520,27-03-2019,,403,0,,5120,0,,8
6524,26-10-2019,8349,09-11-2019,,403,0,,363,0,,33
6525,22-10-2019,123000,18-11-2019,,403,0,,5125,0,,52
6526,30-08-2019,308244,11-10-2019,,403,0,,9066,0,,49
6527,31-07-2019,23166,27-08-2019,,403,0,,891,0,,5
6528,11-04-2019,26109,12-05-2019,,403,0,,967,0,,28
6529,02-12-2019,245982,17-12-2019,,403,0,,7454,0,,41
6530,27-08-2019,71928,20-09-2019,,403,0,,2997,0,,40
6531,22-08-2019,11692,05-10-2019,,403,0,,5621,0,,6
6532,01-12-2019,19895,12-01-2020,,403,0,,865,0,,33
6533,01-11-2019,166451,07-12-2019,,403,0,,7237,0,,33
6534,21-02-2019,121985,23-03-2019,,403,0,,3935,0,,42
6535,31-03-2019,127278,18-04-2019,,403,0,,4714,0,,47
6536,30-08-2019,180630,24-09-2019,,403,0,,6690,0,,3
6537,09-10-2019,62356,25-10-2019,,403,0,,2227,0,,30
6538,15-07-2019,18090,25-08-2019,,403,0,,670,0,,22
6539,15-08-2019,138424,30-08-2019,,403,0,,6292,0,,24
6540,15-02-2019,282464,08-03-2019,,403,0,,8827,0,,38
6541,13-06-2019,112138,16-07-2019,,404,0,,4313,0,,21
6542,02-03-2019,239050,14-03-2019,,404,0,,9562,0,,35
6543,01-12-2019,189684,06-01-2020,,404,0,,8622,0,,24
6544,05-01-2019,3792,17-02-2019,,405,0,,3297,0,,10
6545,09-02-2019,2678,26-02-2019,,405,0,,2142,0,,2
6546,24-05-2019,197802,18-06-2019,,405,0,,7326,0,,47
6547,26-05-2019,232159,10-06-2019,,405,0,,7489,0,,19
6548,21-12-2019,69255,06-01-2020,,405,0,,2565,0,,3
6549,21-05-2019,28720,02-06-2019,,405,0,,1436,0,,29
6550,06-08-2019,121620,04-09-2019,,405,0,,4054,0,,32
6551,21-01-2019,154238,05-02-2019,,406,0,,6706,0,,33
6552,19-10-2019,5576,04-11-2019,,406,0,,3717,0,,4
6553,06-04-2019,118569,17-05-2019,,406,0,,3593,0,,41
6554,07-11-2019,225612,09-12-2019,,406,0,,8356,0,,45
6555,31-03-2019,33792,09-05-2019,,406,0,,1408,0,,11
6556,29-12-2019,2968,11-01-2020,,406,0,,1319,0,,8
6557,25-11-2019,52220,18-12-2019,,406,0,,1865,0,,37
6558,16-11-2019,99008,24-12-2019,,406,0,,3808,0,,21
6559,13-10-2019,136464,16-11-2019,,406,0,,5686,0,,52
6560,11-08-2019,15318,04-09-2019,,406,0,,8753,0,,18
6561,27-10-2019,100197,19-11-2019,,406,0,,3711,0,,50
6562,03-10-2019,38251,29-10-2019,,406,0,,1319,0,,39
6563,23-10-2019,123980,05-12-2019,,406,0,,6199,0,,29
6564,13-11-2019,101388,12-12-2019,,407,0,,3621,0,,37
6565,06-06-2019,110985,17-07-2019,,407,0,,5285,0,,44
6566,10-01-2019,88416,14-02-2019,,407,0,,3684,0,,52
6567,05-07-2019,163254,07-08-2019,,407,0,,6279,0,,5
6568,27-08-2019,168432,07-09-2019,,407,0,,7656,0,,24
6569,25-12-2019,47425,23-01-2020,,407,0,,1897,0,,35
6570,14-07-2019,147798,26-08-2019,,407,0,,5474,0,,28
6571,30-01-2019,38880,24-02-2019,,407,0,,1620,0,,52
6572,16-09-2019,160980,12-10-2019,,407,0,,5366,0,,32
6573,26-11-2019,226665,31-12-2019,,407,0,,8395,0,,34
6574,22-01-2019,9768,20-02-2019,,407,0,,296,0,,41
6575,18-09-2019,157194,27-10-2019,,407,0,,5822,0,,34
6576,08-05-2019,179564,06-06-2019,,407,0,,8162,0,,24
6577,31-10-2019,44460,12-11-2019,,407,0,,1710,0,,5
6578,12-09-2019,149400,02-10-2019,,407,0,,6225,0,,40
6579,12-09-2019,152768,02-10-2019,,408,0,,4928,0,,42
6580,19-01-2019,103753,19-02-2019,,408,0,,4511,0,,15
6581,14-02-2019,2264,13-03-2019,,408,0,,1969,0,,12
6582,01-02-2019,3193,19-02-2019,,408,0,,103,0,,42
6583,22-11-2019,91368,05-12-2019,,408,0,,3384,0,,22
6584,02-02-2019,214542,17-02-2019,,408,0,,7946,0,,45
6585,13-05-2019,169632,09-06-2019,,408,0,,5472,0,,46
6586,05-11-2019,257796,18-12-2019,,408,0,,9548,0,,3
6587,05-03-2019,15217,22-03-2019,,408,0,,8454,0,,16
6588,24-02-2019,144575,27-03-2019,,408,0,,5783,0,,35
6589,28-04-2019,47744,20-05-2019,,408,0,,1492,0,,38
6590,01-05-2019,233912,12-05-2019,,409,0,,8354,0,,9
6591,15-07-2019,1920,31-07-2019,,409,0,,1670,0,,12
6592,08-12-2019,45225,16-01-2020,,409,0,,1675,0,,34
6593,02-05-2019,136851,29-05-2019,,410,0,,4719,0,,13
6594,09-11-2019,247225,22-11-2019,,410,0,,7975,0,,42
6595,04-09-2019,172900,18-10-2019,,410,0,,6175,0,,37
6596,02-06-2019,224268,28-06-2019,,410,0,,6796,0,,27
6597,08-07-2019,136060,19-07-2019,,410,0,,6803,0,,29
6598,18-07-2019,29950,22-08-2019,,410,0,,1198,0,,35
6599,05-09-2019,12600,21-09-2019,,410,0,,525,0,,40
6600,21-04-2019,108744,19-05-2019,,410,0,,4728,0,,20
6601,20-02-2019,177930,17-03-2019,,410,0,,6590,0,,50
6602,16-08-2019,1903,28-09-2019,,410,0,,1057,0,,16
6603,06-11-2019,133262,24-11-2019,,410,0,,5794,0,,20
6604,05-02-2019,15708,19-03-2019,,410,0,,476,0,,53
6605,11-05-2019,74928,03-06-2019,,410,0,,2676,0,,9
6606,12-01-2019,1066,10-02-2019,,410,0,,41,0,,5
6607,27-12-2019,3835,23-01-2020,,410,0,,3068,0,,2
6608,21-10-2019,205894,07-11-2019,,410,0,,7919,0,,5
6609,25-07-2019,153816,17-08-2019,,410,0,,5304,0,,1
6610,02-02-2019,72528,14-02-2019,,411,0,,3022,0,,52
6611,09-05-2019,22417,20-06-2019,,411,0,,773,0,,13
6612,04-11-2019,173507,27-11-2019,,411,0,,5983,0,,39
6613,15-10-2019,50060,06-11-2019,,411,0,,2503,0,,17
6614,26-07-2019,162932,28-08-2019,,411,0,,7084,0,,15
6615,03-07-2019,8256,29-07-2019,,411,0,,344,0,,51
6616,21-06-2019,17928,06-07-2019,,411,0,,664,0,,50
6617,08-12-2019,11991,31-12-2019,,411,0,,571,0,,44
6618,13-10-2019,56082,12-11-2019,,411,0,,2157,0,,21
6619,04-02-2019,63207,11-03-2019,,411,0,,2341,0,,50
6620,17-03-2019,308380,16-04-2019,,411,0,,9070,0,,49
6621,01-02-2019,196742,15-02-2019,,411,0,,8554,0,,15
6622,22-09-2019,21120,13-10-2019,,411,0,,660,0,,43
6623,03-05-2019,174393,14-06-2019,,411,0,,6459,0,,47
6624,19-03-2019,144240,01-05-2019,,411,0,,7212,0,,29
6625,18-03-2019,183141,27-04-2019,,411,0,,6783,0,,34
6626,18-03-2019,185625,01-05-2019,,411,0,,6875,0,,28
6627,27-03-2019,199962,23-04-2019,,411,0,,9522,0,,31
6628,17-01-2019,228744,27-02-2019,,411,0,,8472,0,,47
6629,22-02-2019,21692,28-03-2019,,411,0,,748,0,,13
6630,19-03-2019,9796,20-04-2019,,411,0,,5442,0,,16
6631,17-12-2019,109920,26-01-2020,,411,0,,3664,0,,48
6632,19-12-2019,3814,12-01-2020,,411,0,,2119,0,,16
6633,21-07-2019,50547,23-08-2019,,411,0,,1743,0,,1
6634,09-02-2019,165375,09-03-2019,,411,0,,6125,0,,50
6635,26-10-2019,123480,21-11-2019,,411,0,,6174,0,,17
6636,18-09-2019,19550,01-11-2019,,411,0,,850,0,,33
6637,12-01-2019,55400,21-02-2019,,411,0,,2216,0,,25
6638,12-09-2019,17410,10-10-2019,,411,0,,6964,0,,14
6639,08-07-2019,205128,02-08-2019,,411,0,,9324,0,,24
6640,06-05-2019,116046,10-06-2019,,412,0,,5526,0,,31
6641,08-05-2019,120264,12-06-2019,,412,0,,5011,0,,52
6642,19-06-2019,34680,29-06-2019,,412,0,,1445,0,,40
6643,19-11-2019,303072,20-12-2019,,412,0,,9184,0,,41
6644,14-02-2019,1195,11-03-2019,,412,0,,1039,0,,10
6645,14-10-2019,172788,15-11-2019,,412,0,,5082,0,,49
6646,28-06-2019,61008,26-07-2019,,412,0,,2542,0,,51
6647,09-10-2019,19883,21-10-2019,,412,0,,9559,0,,6
6648,13-03-2019,1942,11-04-2019,,412,0,,1689,0,,10
6649,08-07-2019,78204,02-08-2019,,412,0,,3724,0,,44
6650,29-03-2019,187902,25-04-2019,,413,0,,7227,0,,5
6651,16-12-2019,217602,25-01-2020,,413,0,,6594,0,,41
6652,21-08-2019,2641,06-09-2019,,413,0,,1509,0,,18
6653,02-03-2019,283185,31-03-2019,,413,0,,9135,0,,42
6654,12-08-2019,289362,30-08-2019,,413,0,,9978,0,,13
6655,09-09-2019,6267,02-10-2019,,414,0,,3013,0,,6
6656,15-09-2019,36696,15-10-2019,,414,0,,1112,0,,41
6657,27-03-2019,194082,07-05-2019,,414,0,,9242,0,,44
6658,12-04-2019,54780,12-05-2019,,414,0,,2739,0,,29
6659,01-03-2019,14161,01-04-2019,,415,0,,8092,0,,18
6660,17-05-2019,46128,27-05-2019,,415,0,,1922,0,,51
6661,19-08-2019,105644,28-09-2019,,415,0,,4802,0,,24
6662,05-06-2019,78648,30-06-2019,,415,0,,3277,0,,52
6663,07-10-2019,317229,29-10-2019,,415,0,,9613,0,,41
6664,03-06-2019,263115,20-06-2019,,415,0,,9745,0,,28
6665,05-08-2019,44921,22-08-2019,,415,0,,1549,0,,1
6666,09-09-2019,94400,28-09-2019,,415,0,,4720,0,,29
6667,22-11-2019,72528,07-12-2019,,415,0,,3022,0,,51
6668,30-03-2019,3913,10-04-2019,,415,0,,3403,0,,12
6669,04-07-2019,6854,10-08-2019,,415,0,,298,0,,20
6670,22-08-2019,75840,02-10-2019,,415,0,,3792,0,,17
6671,12-04-2019,174096,21-05-2019,,416,0,,6448,0,,22
6672,19-04-2019,17904,03-05-2019,,416,0,,746,0,,52
6673,12-02-2019,234880,07-03-2019,,416,0,,7340,0,,43
6674,02-04-2019,183484,09-05-2019,,416,0,,6553,0,,37
6675,29-08-2019,192326,29-09-2019,,416,0,,8362,0,,33
6676,07-07-2019,189840,17-08-2019,,416,0,,9040,0,,31
6677,10-09-2019,86457,16-10-2019,,416,0,,3759,0,,15
6678,01-01-2020,52854,03-02-2020,,416,0,,2298,0,,20
6679,17-01-2019,227667,18-02-2019,,416,0,,6899,0,,41
6680,10-03-2019,225480,23-04-2019,,416,0,,9395,0,,40
6681,22-06-2019,267090,21-07-2019,,416,0,,9210,0,,1
6682,16-11-2019,102784,27-11-2019,,416,0,,3212,0,,43
6683,17-03-2019,201288,19-04-2019,,416,0,,8387,0,,11
6684,29-10-2019,183925,05-12-2019,,416,0,,7357,0,,25
6685,11-08-2019,50792,15-09-2019,,416,0,,1814,0,,37
6686,17-02-2019,111021,30-03-2019,,416,0,,4827,0,,15
6687,02-01-2020,17591,24-01-2020,,416,0,,9773,0,,16
6688,07-02-2019,194625,05-03-2019,,416,0,,7785,0,,25
6689,18-06-2019,228294,01-07-2019,,416,0,,6918,0,,41
6690,04-11-2019,142905,25-11-2019,,416,0,,6805,0,,31
6691,11-02-2019,93240,27-02-2019,,416,0,,3885,0,,40
6692,06-01-2019,17863,14-02-2019,,416,0,,9924,0,,16
6693,10-09-2019,211980,12-10-2019,,416,0,,7066,0,,32
6694,27-10-2019,242268,01-12-2019,,416,0,,9318,0,,5
6695,11-06-2019,129160,27-06-2019,,417,0,,6458,0,,17
6696,27-04-2019,234198,30-05-2019,,417,0,,8674,0,,34
6697,18-09-2019,185400,24-10-2019,,417,0,,7725,0,,52
6698,20-06-2019,640,09-07-2019,,417,0,,20,0,,43
6699,18-02-2019,284625,17-03-2019,,417,0,,8625,0,,27
6700,08-03-2019,24174,13-04-2019,,417,0,,711,0,,23
6701,21-05-2019,88000,18-06-2019,,417,0,,3520,0,,35
6702,05-09-2019,155001,17-10-2019,,417,0,,7381,0,,44
6703,28-03-2019,37716,16-04-2019,,417,0,,1347,0,,30
6704,13-12-2019,38595,10-01-2020,,417,0,,1245,0,,46
6705,25-01-2019,156338,28-02-2019,,417,0,,6013,0,,5
6706,09-11-2019,297280,02-12-2019,,417,0,,9290,0,,38
6707,12-02-2019,95816,03-03-2019,,418,0,,3304,0,,1
6708,24-05-2019,13060,18-06-2019,,418,0,,6279,0,,6
6709,17-01-2019,33345,07-02-2019,,418,0,,1235,0,,45
6710,05-04-2019,66056,17-04-2019,,418,0,,2872,0,,15
6711,28-01-2019,248780,17-02-2019,,418,0,,8885,0,,30
6712,24-04-2019,41792,09-05-2019,,418,0,,1306,0,,43
6713,29-05-2019,5994,12-06-2019,,418,0,,222,0,,47
6714,20-01-2019,256326,21-02-2019,,418,0,,7539,0,,49
6715,06-08-2019,214698,20-08-2019,,418,0,,6506,0,,53
6716,20-04-2019,224181,09-05-2019,,418,0,,9747,0,,7
6717,29-05-2019,73689,19-06-2019,,418,0,,2233,0,,53
6718,21-12-2019,117459,25-01-2020,,418,0,,3789,0,,42
6719,09-03-2019,9199,27-03-2019,,418,0,,7999,0,,12
6720,29-09-2019,203986,19-10-2019,,418,0,,7034,0,,13
6721,11-05-2019,234608,19-06-2019,,418,0,,7568,0,,42
6722,17-12-2019,1892,17-01-2020,,418,0,,1081,0,,18
6723,17-01-2019,10189,23-02-2019,,418,0,,443,0,,33
6724,13-06-2019,63887,09-07-2019,,418,0,,2203,0,,39
6725,11-09-2019,232832,29-09-2019,,418,0,,6848,0,,49
6726,06-05-2019,23568,15-06-2019,,418,0,,982,0,,51
6727,06-04-2019,54456,30-04-2019,,418,0,,2269,0,,36
6728,30-01-2019,197808,23-02-2019,,419,0,,7608,0,,21
6729,14-09-2019,75458,26-09-2019,,419,0,,2602,0,,39
6730,19-02-2019,16392,13-03-2019,,419,0,,683,0,,52
6731,11-04-2019,184296,23-05-2019,,419,0,,7679,0,,40
6732,13-12-2019,211653,12-01-2020,,419,0,,7839,0,,22
6733,22-03-2019,210675,14-04-2019,,419,0,,8427,0,,35
6734,15-11-2019,17170,13-12-2019,,419,0,,9539,0,,16
6735,05-06-2019,40868,10-07-2019,,419,0,,1202,0,,23
6736,27-08-2019,121450,11-09-2019,,419,0,,4858,0,,26
6737,26-06-2019,105872,03-08-2019,,419,0,,4072,0,,5
6738,01-12-2019,13140,21-12-2019,,420,0,,438,0,,48
6739,17-04-2019,49375,18-05-2019,,420,0,,1975,0,,25
6740,27-04-2019,71841,23-05-2019,,420,0,,3421,0,,31
6741,28-10-2019,31533,22-11-2019,,420,0,,1371,0,,15
6742,25-09-2019,98442,07-10-2019,,420,0,,3646,0,,50
6743,21-06-2019,18540,22-07-2019,,420,0,,618,0,,32
6744,06-03-2019,164300,31-03-2019,,420,0,,6572,0,,25
6745,01-05-2019,256256,09-06-2019,,420,0,,9152,0,,37
6746,31-12-2019,42942,13-02-2020,,420,0,,1263,0,,23
6747,16-07-2019,91872,05-08-2019,,420,0,,3168,0,,13
6748,14-01-2019,179575,18-02-2019,,420,0,,7183,0,,35
6749,11-11-2019,3616,26-11-2019,,420,0,,113,0,,38
6750,12-06-2019,175214,20-07-2019,,420,0,,6739,0,,5
6751,03-11-2019,2244,25-11-2019,,420,0,,68,0,,27
6752,25-05-2019,106904,22-06-2019,,420,0,,4648,0,,7
6753,09-11-2019,149904,07-12-2019,,421,0,,6246,0,,52
6754,12-08-2019,13128,11-09-2019,,421,0,,547,0,,52
6755,27-12-2019,178542,04-02-2020,,421,0,,6867,0,,21
6756,11-11-2019,120725,08-12-2019,,421,0,,4829,0,,26
6757,12-01-2019,101587,04-02-2019,,421,0,,3277,0,,46
6758,26-05-2019,13920,16-06-2019,,421,0,,435,0,,43
6759,02-04-2019,202478,19-04-2019,,421,0,,6982,0,,1
6760,11-06-2019,11151,04-07-2019,,421,0,,6195,0,,16
6761,08-04-2019,17258,11-05-2019,,421,0,,9862,0,,18
6762,19-12-2019,92205,18-01-2020,,421,0,,3415,0,,47
6763,24-05-2019,142560,26-06-2019,,421,0,,5940,0,,52
6764,17-03-2019,37324,11-04-2019,,421,0,,1204,0,,46
6765,29-03-2019,12816,09-04-2019,,421,0,,7120,0,,16
6766,19-08-2019,62952,31-08-2019,,421,0,,2623,0,,40
6767,22-09-2019,72768,04-10-2019,,421,0,,3032,0,,40
6768,06-06-2019,74358,26-06-2019,,421,0,,2754,0,,50
6769,26-06-2019,123046,20-07-2019,,421,0,,3619,0,,49
6770,06-11-2019,171270,12-12-2019,,421,0,,7785,0,,24
6771,14-02-2019,279543,20-03-2019,,421,0,,8471,0,,27
6772,18-10-2019,15984,27-11-2019,,421,0,,666,0,,11
6773,22-10-2019,13412,25-11-2019,,421,0,,5365,0,,14
6774,14-05-2019,168780,01-06-2019,,421,0,,8439,0,,29
6775,22-08-2019,174576,15-09-2019,,421,0,,7274,0,,11
6776,16-07-2019,186660,01-08-2019,,421,0,,5490,0,,49
6777,13-08-2019,157038,08-09-2019,,421,0,,7478,0,,44
6778,15-09-2019,9804,14-10-2019,,421,0,,8525,0,,10
6779,26-04-2019,88641,02-06-2019,,422,0,,4221,0,,31
6780,11-04-2019,52950,06-05-2019,,422,0,,2118,0,,35
6781,27-01-2019,128088,10-03-2019,,422,0,,5337,0,,11
6782,02-04-2019,276990,16-04-2019,,422,0,,9233,0,,32
6783,13-08-2019,2504,20-09-2019,,422,0,,1431,0,,18
6784,14-10-2019,1668,27-10-2019,,422,0,,1450,0,,12
6785,09-11-2019,222775,20-12-2019,,422,0,,8911,0,,25
6786,26-06-2019,173632,20-07-2019,,422,0,,5426,0,,43
6787,26-05-2019,65550,15-06-2019,,422,0,,2622,0,,26
6788,21-07-2019,111072,28-08-2019,,422,0,,3471,0,,43
6789,29-12-2019,183060,23-01-2020,,422,0,,9153,0,,17
6790,30-09-2019,241599,02-11-2019,,422,0,,8331,0,,39
6791,23-09-2019,61290,18-10-2019,,422,0,,2270,0,,22
6792,31-07-2019,61941,05-09-2019,,422,0,,1877,0,,41
6793,03-03-2019,177201,02-04-2019,,422,0,,6563,0,,50
6794,27-02-2019,162081,09-04-2019,,422,0,,5589,0,,39
6795,12-08-2019,6913,19-09-2019,,422,0,,223,0,,42
6796,26-07-2019,145881,07-09-2019,,423,0,,5403,0,,47
6797,30-04-2019,223010,05-06-2019,,423,0,,7690,0,,1
6798,23-10-2019,217152,03-12-2019,,423,0,,7488,0,,13
6799,02-02-2019,11912,18-02-2019,,423,0,,6807,0,,18
6800,01-03-2019,173488,10-04-2019,,423,0,,6196,0,,37
6801,23-07-2019,85050,08-08-2019,,423,0,,3150,0,,45
6802,09-07-2019,156864,28-07-2019,,423,0,,6536,0,,40
6803,11-08-2019,99200,24-08-2019,,423,0,,3200,0,,42
6804,07-05-2019,177554,11-06-2019,,423,0,,6829,0,,21
6805,28-12-2019,268996,20-01-2020,,423,0,,9607,0,,9
6806,21-12-2019,236841,07-01-2020,,423,0,,7177,0,,27
6807,29-08-2019,129075,16-09-2019,,423,0,,5163,0,,26
6808,24-11-2019,29430,06-12-2019,,423,0,,1090,0,,50
6809,24-09-2019,141350,13-10-2019,,423,0,,6425,0,,24
6810,25-10-2019,6364,15-11-2019,,423,0,,4243,0,,4
6811,24-09-2019,17111,27-10-2019,,423,0,,9506,0,,16
6812,20-11-2019,212800,21-12-2019,,424,0,,6650,0,,38
6813,31-10-2019,9031,20-11-2019,,424,0,,7853,0,,10
6814,19-11-2019,4836,17-12-2019,,424,0,,2325,0,,6
6815,03-05-2019,208748,24-05-2019,,424,0,,9076,0,,7
6816,28-03-2019,213813,30-04-2019,,424,0,,7919,0,,50
6817,13-12-2019,6892,29-12-2019,,424,0,,3938,0,,18
6818,03-04-2019,156162,28-04-2019,,424,0,,4593,0,,49
6819,18-09-2019,78975,13-10-2019,,424,0,,3159,0,,26
6820,23-02-2019,273867,17-03-2019,,424,0,,8299,0,,27
6821,21-09-2019,12170,16-10-2019,,424,0,,5409,0,,8
6822,13-04-2019,169664,22-05-2019,,424,0,,7712,0,,24
6823,21-08-2019,131240,04-10-2019,,424,0,,6562,0,,29
6824,12-05-2019,157945,28-05-2019,,424,0,,5095,0,,19
6825,08-09-2019,10282,10-10-2019,,424,0,,4113,0,,14
6826,05-04-2019,103106,08-05-2019,,424,0,,3326,0,,19
6827,29-09-2019,3826,15-10-2019,,424,0,,3327,0,,12
6828,03-08-2019,193941,05-09-2019,,424,0,,7183,0,,22
6829,22-11-2019,171048,18-12-2019,,424,0,,7127,0,,52
6830,21-03-2019,240856,18-04-2019,,425,0,,8602,0,,9
