Id,Date,CustomerId,OrderId,DeliveryDate,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax
5639,17-02-2019,812,12982,18-05-2019,1,5716,29,19892,165764,185656
5640,02-02-2019,818,13093,03-05-2019,1,9054,29,31508,262566,294074
5641,31-03-2019,818,13094,29-06-2019,2,3344,1.25,502,4180,4682
5642,26-06-2019,815,13038,24-09-2019,2,2999,1.25,450,3749,4199
5643,23-05-2019,816,13063,21-08-2019,2,1165,1.25,175,1456,1631
5644,25-05-2019,817,13071,23-08-2019,2,4293,1.25,644,5366,6010
5645,05-05-2019,812,12981,03-08-2019,2,328,1.25,49,410,459
5646,30-05-2019,812,12995,28-08-2019,2,9369,1.25,1405,11711,13116
5647,04-02-2019,809,12946,05-05-2019,2,5915,1.25,887,7394,8281
5648,08-07-2019,807,12890,06-10-2019,2,1914,1.25,287,2392,2679
5649,20-11-2019,808,12899,18-02-2020,2,564,1.25,85,705,790
5650,21-11-2019,798,12795,19-02-2020,2,4574,1.25,686,5718,6404
5651,29-06-2019,796,12770,27-09-2019,2,8039,1.25,1206,10049,11255
5652,04-08-2019,798,12791,02-11-2019,2,9147,1.25,1372,11434,12806
5653,19-12-2019,792,12700,18-03-2020,2,7615,1.25,1142,9519,10661
5654,19-09-2019,783,12575,18-12-2019,2,7138,1.25,1071,8922,9993
5655,26-06-2019,780,12534,24-09-2019,2,5802,1.25,870,7252,8122
5656,22-09-2019,777,12478,21-12-2019,2,1147,1.25,172,1434,1606
5657,15-11-2019,777,12479,13-02-2020,2,6607,1.25,991,8259,9250
5658,26-11-2019,772,12421,24-02-2020,2,7161,1.25,1074,8951,10025
5659,06-02-2019,771,12380,07-05-2019,2,7068,1.25,1060,8835,9895
5660,06-03-2019,768,12345,04-06-2019,2,8895,1.25,1334,11119,12453
5661,28-03-2019,757,12175,26-06-2019,2,1817,1.25,273,2271,2544
5662,04-10-2019,756,12159,02-01-2020,2,293,1.25,44,366,410
5663,22-02-2019,756,12161,23-05-2019,2,2388,1.25,358,2985,3343
5664,20-07-2019,757,12183,18-10-2019,2,5594,1.25,839,6992,7831
5665,27-04-2019,763,12262,26-07-2019,2,1850,1.25,277,2312,2589
5666,11-03-2019,766,12295,09-06-2019,2,4747,1.25,712,5934,6646
5667,29-01-2019,744,11966,29-04-2019,2,7891,1.25,1184,9864,11048
5668,04-02-2019,743,11950,05-05-2019,2,7930,1.25,1189,9912,11101
5669,11-07-2019,736,11863,09-10-2019,2,1333,1.25,200,1666,1866
5670,29-10-2019,735,11836,27-01-2020,2,960,1.25,144,1200,1344
5671,11-10-2019,731,11792,09-01-2020,2,5789,1.25,868,7236,8104
5672,04-11-2019,727,11739,02-02-2020,2,9567,1.25,1435,11959,13394
5673,05-07-2019,726,11722,03-10-2019,2,1364,1.25,205,1705,1910
5674,01-06-2019,723,11684,30-08-2019,2,5342,1.25,801,6678,7479
5675,15-09-2019,724,11695,14-12-2019,2,5528,1.25,829,6910,7739
5676,02-06-2019,717,11626,31-08-2019,2,8952,1.25,1343,11190,12533
5677,29-06-2019,717,11608,27-09-2019,2,7746,1.25,1162,9682,10844
5678,15-03-2019,708,11494,13-06-2019,2,4066,1.25,610,5082,5692
5679,23-01-2019,696,11367,23-04-2019,2,2239,1.25,336,2799,3135
5680,22-12-2019,697,11371,21-03-2020,2,238,1.25,36,298,334
5681,19-09-2019,694,11316,18-12-2019,2,1853,1.25,278,2316,2594
5682,24-11-2019,702,11438,22-02-2020,2,4536,1.25,680,5670,6350
5683,05-03-2019,686,11183,03-06-2019,2,4964,1.25,745,6205,6950
5684,08-11-2019,681,11129,06-02-2020,2,6626,1.25,994,8282,9276
5685,25-09-2019,674,11047,24-12-2019,2,80,1.25,12,100,112
5686,29-08-2019,677,11086,27-11-2019,2,5649,1.25,847,7061,7908
5687,17-09-2019,672,10993,16-12-2019,2,18,1.25,3,22,25
5688,06-06-2019,668,10940,04-09-2019,2,7088,1.25,1063,8860,9923
5689,13-08-2019,660,10841,11-11-2019,2,1848,1.25,277,2310,2587
5690,14-03-2019,659,10803,12-06-2019,2,2610,1.25,391,3262,3653
5691,21-06-2019,658,10791,19-09-2019,2,9009,1.25,1351,11261,12612
5692,29-09-2019,658,10787,28-12-2019,2,7312,1.25,1097,9140,10237
5693,19-09-2019,658,10770,18-12-2019,2,121,1.25,18,151,169
5694,08-11-2019,655,10722,06-02-2020,2,3873,1.25,581,4841,5422
5695,01-07-2019,647,10603,29-09-2019,2,2455,1.25,368,3069,3437
5696,26-01-2019,650,10627,26-04-2019,2,1005,1.25,151,1256,1407
5697,29-10-2019,645,10552,27-01-2020,2,4612,1.25,692,5765,6457
5698,14-10-2019,646,10568,12-01-2020,2,2344,1.25,352,2930,3282
5699,03-01-2020,625,10230,02-04-2020,2,365,1.25,55,456,511
5700,26-08-2019,625,10237,24-11-2019,2,4422,1.25,663,5528,6191
5701,18-03-2019,618,10150,16-06-2019,2,3976,1.25,596,4970,5566
5702,29-07-2019,608,9961,27-10-2019,2,7012,1.25,1052,8765,9817
5703,16-09-2019,605,9899,15-12-2019,2,398,1.25,60,498,558
5704,18-04-2019,605,9896,17-07-2019,2,3403,1.25,510,4254,4764
5705,11-09-2019,607,9936,10-12-2019,2,2278,1.25,342,2848,3190
5706,18-01-2019,593,9740,18-04-2019,2,7917,1.25,1188,9896,11084
5707,11-08-2019,591,9705,09-11-2019,2,9467,1.25,1420,11834,13254
5708,13-03-2019,584,9580,11-06-2019,2,4347,1.25,652,5434,6086
5709,06-11-2019,565,9270,04-02-2020,2,5659,1.25,849,7074,7923
5710,12-03-2019,565,9271,10-06-2019,2,1171,1.25,176,1464,1640
5711,25-06-2019,567,9309,23-09-2019,2,4312,1.25,647,5390,6037
5712,02-12-2019,568,9336,01-03-2020,2,1419,1.25,213,1774,1987
5713,13-03-2019,568,9337,11-06-2019,2,2871,1.25,431,3589,4020
5714,19-04-2019,572,9382,18-07-2019,2,7453,1.25,1118,9316,10434
5715,15-09-2019,572,9403,14-12-2019,2,1290,1.25,193,1612,1805
5716,09-11-2019,573,9412,07-02-2020,2,1567,1.25,235,1959,2194
5717,04-10-2019,549,9016,02-01-2020,2,3025,1.25,454,3781,4235
5718,02-10-2019,546,8959,31-12-2019,2,9265,1.25,1390,11581,12971
5719,05-11-2019,547,8984,03-02-2020,2,1696,1.25,254,2120,2374
5720,08-05-2019,546,8947,06-08-2019,2,2265,1.25,340,2831,3171
5721,02-06-2019,556,9101,31-08-2019,2,3784,1.25,568,4730,5298
5722,23-04-2019,557,9131,22-07-2019,2,3752,1.25,563,4690,5253
5723,25-12-2019,536,8744,24-03-2020,2,3373,1.25,506,4216,4722
5724,24-10-2019,536,8745,22-01-2020,2,5502,1.25,825,6878,7703
5725,07-09-2019,538,8777,06-12-2019,2,5957,1.25,894,7446,8340
5726,16-11-2019,540,8834,14-02-2020,2,8116,1.25,1217,10145,11362
5727,16-12-2019,541,8846,15-03-2020,2,9250,1.25,1387,11562,12949
5728,20-08-2019,529,8647,18-11-2019,2,9266,1.25,1390,11582,12972
5729,15-12-2019,530,8650,14-03-2020,2,4168,1.25,625,5210,5835
5730,29-12-2019,528,8606,28-03-2020,2,3460,1.25,519,4325,4844
5731,03-02-2019,528,8613,04-05-2019,2,4964,1.25,745,6205,6950
5732,10-07-2019,523,8519,08-10-2019,2,9021,1.25,1353,11276,12629
5733,15-06-2019,521,8464,13-09-2019,2,2918,1.25,438,3648,4086
5734,02-12-2019,524,8533,01-03-2020,2,4270,1.25,641,5338,5979
5735,16-02-2019,518,8426,17-05-2019,2,9643,1.25,1446,12054,13500
5736,10-03-2019,517,8400,08-06-2019,2,1427,1.25,214,1784,1998
5737,24-03-2019,514,8377,22-06-2019,2,3289,1.25,493,4111,4604
5738,19-02-2019,510,8332,20-05-2019,2,9950,1.25,1493,12438,13931
5739,16-10-2019,510,8333,14-01-2020,2,4885,1.25,733,6106,6839
5740,05-10-2019,498,8114,03-01-2020,2,7439,1.25,1116,9299,10415
5741,17-04-2019,493,8032,16-07-2019,2,1304,1.25,196,1630,1826
5742,16-07-2019,494,8065,14-10-2019,2,820,1.25,123,1025,1148
5743,07-10-2019,495,8073,05-01-2020,2,2508,1.25,376,3135,3511
5744,18-05-2019,506,8258,16-08-2019,2,404,1.25,61,505,566
5745,16-05-2019,507,8270,14-08-2019,2,706,1.25,106,882,988
5746,17-04-2019,489,7951,16-07-2019,2,8543,1.25,1281,10679,11960
5747,16-09-2019,482,7845,15-12-2019,2,7329,1.25,1099,9161,10260
5748,12-01-2020,477,7723,11-04-2020,2,3868,1.25,580,4835,5415
5749,16-05-2019,474,7673,14-08-2019,2,2803,1.25,420,3504,3924
5750,20-02-2019,475,7693,21-05-2019,2,5565,1.25,835,6956,7791
5751,01-04-2019,473,7663,30-06-2019,2,2861,1.25,429,3576,4005
5752,29-11-2019,472,7626,27-02-2020,2,4562,1.25,684,5702,6386
5753,08-02-2019,465,7497,09-05-2019,2,1486,1.25,223,1858,2081
5754,07-11-2019,459,7399,05-02-2020,2,354,1.25,53,442,495
5755,24-08-2019,452,7247,22-11-2019,2,3973,1.25,596,4966,5562
5756,03-10-2019,453,7273,01-01-2020,2,5213,1.25,782,6516,7298
5757,27-01-2019,438,7030,27-04-2019,2,9962,1.25,1494,12452,13946
5758,18-06-2019,433,6956,16-09-2019,2,9122,1.25,1368,11402,12770
5759,12-07-2019,433,6965,10-10-2019,2,4154,1.25,623,5192,5815
5760,17-07-2019,435,6977,15-10-2019,2,2615,1.25,392,3269,3661
5761,01-08-2019,425,6835,30-10-2019,2,1769,1.25,265,2211,2476
5762,28-01-2019,427,6852,28-04-2019,2,4551,1.25,683,5689,6372
5763,15-03-2019,427,6857,13-06-2019,2,4220,1.25,633,5275,5908
5764,20-06-2019,428,6867,18-09-2019,2,917,1.25,138,1146,1284
5765,08-01-2020,410,6607,07-04-2020,2,3068,1.25,460,3835,4295
5766,29-07-2019,392,6390,27-10-2019,2,5331,1.25,800,6664,7464
5767,21-12-2019,391,6368,20-03-2020,2,7225,1.25,1084,9031,10115
5768,17-12-2019,394,6426,16-03-2020,2,726,1.25,109,908,1017
5769,24-10-2019,399,6468,22-01-2020,2,5392,1.25,809,6740,7549
5770,10-05-2019,403,6516,08-08-2019,2,6273,1.25,941,7841,8782
5771,01-06-2019,403,6517,30-08-2019,2,8188,1.25,1228,10235,11463
5772,21-02-2019,405,6545,22-05-2019,2,2142,1.25,321,2678,2999
5773,15-09-2019,387,6280,14-12-2019,2,4692,1.25,704,5865,6569
5774,06-03-2019,385,6251,04-06-2019,2,5111,1.25,767,6389,7156
5775,12-06-2019,381,6171,10-09-2019,2,3372,1.25,506,4215,4721
5776,16-10-2019,383,6199,14-01-2020,2,6877,1.25,1032,8596,9628
5777,20-07-2019,375,6043,18-10-2019,2,4628,1.25,694,5785,6479
5778,28-05-2019,376,6061,26-08-2019,2,4827,1.25,724,6034,6758
5779,29-04-2019,378,6098,28-07-2019,2,8395,1.25,1259,10494,11753
5780,29-05-2019,380,6146,27-08-2019,2,7898,1.25,1185,9872,11057
5781,29-12-2019,367,5910,28-03-2020,2,3177,1.25,477,3971,4448
5782,12-02-2019,363,5851,13-05-2019,2,352,1.25,53,440,493
5783,25-10-2019,363,5856,23-01-2020,2,231,1.25,35,289,324
5784,25-10-2019,360,5820,23-01-2020,2,8733,1.25,1310,10916,12226
5785,28-12-2019,338,5469,27-03-2020,2,2055,1.25,308,2569,2877
5786,15-12-2019,342,5520,14-03-2020,2,5326,1.25,799,6658,7457
5787,22-08-2019,342,5522,20-11-2019,2,3931,1.25,590,4914,5504
5788,30-11-2019,346,5590,28-02-2020,2,989,1.25,148,1236,1384
5789,13-04-2019,346,5601,12-07-2019,2,498,1.25,75,622,697
5790,14-06-2019,347,5615,12-09-2019,2,3562,1.25,534,4452,4986
5791,04-08-2019,352,5683,02-11-2019,2,1350,1.25,203,1688,1891
5792,10-03-2019,332,5378,08-06-2019,2,812,1.25,122,1015,1137
5793,03-07-2019,332,5379,01-10-2019,2,4222,1.25,633,5278,5911
5794,26-10-2019,334,5408,24-01-2020,2,4856,1.25,728,6070,6798
5795,16-11-2019,321,5196,14-02-2020,2,7991,1.25,1199,9989,11188
5796,17-06-2019,329,5309,15-09-2019,2,4510,1.25,677,5638,6315
5797,28-06-2019,307,4928,26-09-2019,2,8177,1.25,1227,10221,11448
5798,28-06-2019,307,4924,26-09-2019,2,5726,1.25,859,7158,8017
5799,11-06-2019,304,4880,09-09-2019,2,5491,1.25,824,6864,7688
5800,07-02-2019,306,4905,08-05-2019,2,9693,1.25,1454,12116,13570
5801,15-06-2019,301,4806,13-09-2019,2,6695,1.25,1004,8369,9373
5802,13-04-2019,278,4444,12-07-2019,2,6551,1.25,983,8189,9172
5803,14-06-2019,285,4544,12-09-2019,2,9737,1.25,1461,12171,13632
5804,19-05-2019,277,4415,17-08-2019,2,4264,1.25,640,5330,5970
5805,16-12-2019,277,4427,15-03-2020,2,8759,1.25,1314,10949,12263
5806,19-06-2019,274,4365,17-09-2019,2,2934,1.25,440,3668,4108
5807,02-01-2020,275,4391,01-04-2020,2,7586,1.25,1138,9482,10620
5808,30-04-2019,274,4352,29-07-2019,2,2135,1.25,320,2669,2989
5809,18-03-2019,263,4140,16-06-2019,2,4530,1.25,679,5662,6341
5810,30-10-2019,260,4087,28-01-2020,2,581,1.25,87,726,813
5811,13-01-2020,263,4146,12-04-2020,2,1501,1.25,225,1876,2101
5812,12-01-2020,264,4158,11-04-2020,2,2829,1.25,424,3536,3960
5813,27-09-2019,266,4203,26-12-2019,2,1895,1.25,284,2369,2653
5814,02-04-2019,267,4214,01-07-2019,2,8593,1.25,1289,10741,12030
5815,16-04-2019,252,3974,15-07-2019,2,4876,1.25,731,6095,6826
5816,05-01-2020,251,3944,04-04-2020,2,7925,1.25,1189,9906,11095
5817,04-07-2019,248,3896,02-10-2019,2,8223,1.25,1233,10279,11512
5818,11-02-2019,250,3931,12-05-2019,2,5893,1.25,884,7366,8250
5819,27-06-2019,243,3806,25-09-2019,2,3826,1.25,574,4782,5356
5820,24-04-2019,245,3857,23-07-2019,2,9408,1.25,1411,11760,13171
5821,09-07-2019,239,3772,07-10-2019,2,7557,1.25,1134,9446,10580
5822,30-08-2019,226,3583,28-11-2019,2,2630,1.25,395,3288,3683
5823,26-08-2019,230,3663,24-11-2019,2,5077,1.25,762,6346,7108
5824,03-03-2019,234,3714,01-06-2019,2,7625,1.25,1144,9531,10675
5825,03-05-2019,234,3717,01-08-2019,2,9148,1.25,1372,11435,12807
5826,10-03-2019,235,3718,08-06-2019,2,2252,1.25,338,2815,3153
5827,26-04-2019,224,3534,25-07-2019,2,6869,1.25,1030,8586,9616
5828,02-10-2019,226,3571,31-12-2019,2,6286,1.25,943,7858,8801
5829,06-04-2019,226,3572,05-07-2019,2,8036,1.25,1205,10045,11250
5830,05-06-2019,218,3475,03-09-2019,2,5638,1.25,846,7048,7894
5831,21-12-2019,211,3319,20-03-2020,2,6337,1.25,951,7921,8872
5832,24-01-2019,210,3295,24-04-2019,2,8889,1.25,1333,11111,12444
5833,30-04-2019,211,3331,29-07-2019,2,3102,1.25,465,3878,4343
5834,11-01-2020,208,3263,10-04-2020,2,2793,1.25,419,3491,3910
5835,11-10-2019,196,3063,09-01-2020,2,5683,1.25,852,7104,7956
5836,19-07-2019,194,3027,17-10-2019,2,1212,1.25,182,1515,1697
5837,01-04-2019,190,2991,30-06-2019,2,5118,1.25,768,6398,7166
5838,25-11-2019,190,3001,23-02-2020,2,2835,1.25,425,3544,3969
5839,27-04-2019,185,2925,26-07-2019,2,13,1.25,2,16,18
5840,23-04-2019,179,2793,22-07-2019,2,9519,1.25,1428,11899,13327
5841,09-10-2019,175,2767,07-01-2020,2,2936,1.25,440,3670,4110
5842,02-03-2019,170,2686,31-05-2019,2,982,1.25,147,1228,1375
5843,15-07-2019,167,2634,13-10-2019,2,3413,1.25,512,4266,4778
5844,15-01-2019,160,2551,15-04-2019,2,1043,1.25,156,1304,1460
5845,15-12-2019,163,2581,14-03-2020,2,9718,1.25,1458,12148,13606
5846,23-04-2019,152,2472,22-07-2019,2,2759,1.25,414,3449,3863
5847,26-09-2019,144,2297,25-12-2019,2,9322,1.25,1398,11652,13050
5848,08-08-2019,146,2340,06-11-2019,2,6271,1.25,941,7839,8780
5849,21-07-2019,137,2186,19-10-2019,2,8488,1.25,1273,10610,11883
5850,24-04-2019,137,2201,23-07-2019,2,8594,1.25,1289,10742,12031
5851,04-06-2019,140,2235,02-09-2019,2,8478,1.25,1272,10598,11870
5852,25-10-2019,142,2245,23-01-2020,2,1550,1.25,233,1938,2171
5853,08-03-2019,128,2072,06-06-2019,2,2566,1.25,385,3208,3593
5854,16-10-2019,120,1979,14-01-2020,2,6274,1.25,941,7842,8783
5855,26-05-2019,108,1812,24-08-2019,2,8970,1.25,1345,11212,12557
5856,14-10-2019,103,1731,12-01-2020,2,6812,1.25,1022,8515,9537
5857,25-03-2019,93,1589,23-06-2019,2,642,1.25,96,802,898
5858,23-09-2019,91,1551,22-12-2019,2,5020,1.25,753,6275,7028
5859,06-02-2019,71,1264,07-05-2019,2,4588,1.25,688,5735,6423
5860,17-11-2019,64,1147,15-02-2020,2,1823,1.25,273,2279,2552
5861,04-05-2019,73,1301,02-08-2019,2,4198,1.25,630,5248,5878
5862,14-09-2019,85,1434,13-12-2019,2,7150,1.25,1073,8938,10011
5863,07-04-2019,43,767,06-07-2019,2,9031,1.25,1355,11289,12644
5864,06-05-2019,44,777,04-08-2019,2,6911,1.25,1037,8639,9676
5865,19-08-2019,43,741,17-11-2019,2,559,1.25,84,699,783
5866,28-11-2019,43,746,26-02-2020,2,2760,1.25,414,3450,3864
5867,17-05-2019,41,713,15-08-2019,2,9961,1.25,1494,12451,13945
5868,25-10-2019,45,821,23-01-2020,2,7058,1.25,1059,8822,9881
5869,20-05-2019,37,643,18-08-2019,2,5657,1.25,849,7071,7920
5870,17-11-2019,36,613,15-02-2020,2,9090,1.25,1363,11362,12725
5871,16-12-2019,56,996,15-03-2020,2,1961,1.25,294,2451,2745
5872,17-12-2019,21,364,16-03-2020,2,6669,1.25,1000,8336,9336
5873,25-06-2019,22,399,23-09-2019,2,8644,1.25,1297,10805,12102
5874,26-11-2019,31,535,24-02-2020,2,3080,1.25,462,3850,4312
5875,11-07-2019,13,244,09-10-2019,2,659,1.25,99,824,923
5876,05-11-2019,12,211,03-02-2020,2,992,1.25,149,1240,1389
5877,01-02-2019,5,109,02-05-2019,2,4190,1.25,629,5238,5867
5878,13-11-2019,6,122,11-02-2020,2,4288,1.25,643,5360,6003
5879,26-02-2019,1,2,27-05-2019,3,9765,27,31639,263655,295294
5880,06-12-2019,2,32,05-03-2020,3,571,27,1850,15417,17267
5881,08-05-2019,10,201,06-08-2019,3,1309,27,4241,35343,39584
5882,04-11-2019,9,189,02-02-2020,3,952,27,3084,25704,28788
5883,21-06-2019,8,167,19-09-2019,3,4206,27,13627,113562,127189
5884,27-12-2019,12,220,26-03-2020,3,9371,27,30362,253017,283379
5885,22-11-2019,12,228,20-02-2020,3,256,27,829,6912,7741
5886,07-08-2019,29,524,05-11-2019,3,6501,27,21063,175527,196590
5887,29-08-2019,30,531,27-11-2019,3,582,27,1886,15714,17600
5888,18-12-2019,28,496,17-03-2020,3,4739,27,15354,127953,143307
5889,13-11-2019,16,295,11-02-2020,3,2493,27,8077,67311,75388
5890,14-11-2019,16,301,12-02-2020,3,8243,27,26707,222561,249268
5891,28-05-2019,17,318,26-08-2019,3,6383,27,20681,172341,193022
5892,11-02-2019,18,340,12-05-2019,3,8627,27,27951,232929,260880
5893,27-05-2019,19,348,25-08-2019,3,434,27,1406,11718,13124
5894,17-09-2019,20,356,16-12-2019,3,9353,27,30304,252531,282835
5895,08-03-2019,47,868,06-06-2019,3,3731,27,12088,100737,112825
5896,22-03-2019,47,875,20-06-2019,3,9172,27,29717,247644,277361
5897,31-12-2019,61,1087,30-03-2020,3,7956,27,25777,214812,240589
5898,24-08-2019,36,610,22-11-2019,3,9439,27,30582,254853,285435
5899,08-09-2019,32,578,07-12-2019,3,9280,27,30067,250560,280627
5900,01-12-2019,39,682,29-02-2020,3,3338,27,10815,90126,100941
5901,14-04-2019,40,701,13-07-2019,3,1419,27,4598,38313,42911
5902,05-08-2019,41,709,03-11-2019,3,9950,27,32238,268650,300888
5903,11-12-2019,45,800,10-03-2020,3,2766,27,8962,74682,83644
5904,23-01-2019,46,827,23-04-2019,3,4782,27,15494,129114,144608
5905,21-06-2019,73,1294,19-09-2019,3,3741,27,12121,101007,113128
5906,06-03-2019,75,1308,04-06-2019,3,3004,27,9733,81108,90841
5907,27-05-2019,77,1326,25-08-2019,3,8571,27,27770,231417,259187
5908,29-06-2019,65,1173,27-09-2019,3,5786,27,18747,156222,174969
5909,02-07-2019,66,1183,30-09-2019,3,3114,27,10089,84078,94167
5910,07-05-2019,68,1220,05-08-2019,3,8796,27,28499,237492,265991
5911,16-01-2019,71,1259,16-04-2019,3,1611,27,5220,43497,48717
5912,27-06-2019,70,1246,25-09-2019,3,944,27,3059,25488,28547
5913,01-02-2019,68,1236,02-05-2019,3,2284,27,7400,61668,69068
5914,09-10-2019,88,1494,07-01-2020,3,6797,27,22022,183519,205541
5915,03-10-2019,89,1505,01-01-2020,3,2126,27,6888,57402,64290
5916,23-02-2019,97,1633,24-05-2019,3,1555,27,5038,41985,47023
5917,22-01-2019,101,1700,22-04-2019,3,8748,27,28344,236196,264540
5918,08-08-2019,101,1703,06-11-2019,3,8446,27,27365,228042,255407
5919,03-08-2019,103,1734,01-11-2019,3,8902,27,28842,240354,269196
5920,16-06-2019,110,1830,14-09-2019,3,2488,27,8061,67176,75237
5921,28-06-2019,118,1937,26-09-2019,3,9582,27,31046,258714,289760
5922,16-11-2019,114,1879,14-02-2020,3,8090,27,26212,218430,244642
5923,27-02-2019,115,1891,28-05-2019,3,6321,27,20480,170667,191147
5924,03-11-2019,127,2065,01-02-2020,3,1108,27,3590,29916,33506
5925,12-01-2020,125,2026,11-04-2020,3,4942,27,16012,133434,149446
5926,10-10-2019,125,2027,08-01-2020,3,9469,27,30680,255663,286343
5927,30-05-2019,125,2028,28-08-2019,3,9667,27,31321,261009,292330
5928,20-06-2019,125,2029,18-09-2019,3,2870,27,9299,77490,86789
5929,05-08-2019,124,2024,03-11-2019,3,9675,27,31347,261225,292572
5930,07-09-2019,132,2142,06-12-2019,3,812,27,2631,21924,24555
5931,20-02-2019,139,2226,21-05-2019,3,9514,27,30825,256878,287703
5932,11-01-2020,137,2199,10-04-2020,3,1505,27,4876,40635,45511
5933,15-12-2019,134,2164,14-03-2020,3,5625,27,18225,151875,170100
5934,13-09-2019,134,2170,12-12-2019,3,4973,27,16113,134271,150384
5935,10-05-2019,146,2345,08-08-2019,3,1365,27,4423,36855,41278
5936,08-11-2019,146,2365,06-02-2020,3,7652,27,24792,206604,231396
5937,14-05-2019,147,2374,12-08-2019,3,1584,27,5132,42768,47900
5938,20-05-2019,150,2437,18-08-2019,3,464,27,1503,12528,14031
5939,17-08-2019,153,2475,15-11-2019,3,3942,27,12772,106434,119206
5940,19-07-2019,157,2512,17-10-2019,3,9950,27,32238,268650,300888
5941,02-01-2020,158,2522,01-04-2020,3,662,27,2145,17874,20019
5942,11-01-2020,171,2709,10-04-2020,3,3893,27,12613,105111,117724
5943,06-02-2019,179,2792,07-05-2019,3,394,27,1277,10638,11915
5944,17-04-2019,179,2799,16-07-2019,3,3647,27,11816,98469,110285
5945,01-05-2019,184,2910,30-07-2019,3,879,27,2848,23733,26581
5946,22-01-2019,184,2899,22-04-2019,3,8146,27,26393,219942,246335
5947,13-08-2019,189,2971,11-11-2019,3,9028,27,29251,243756,273007
5948,06-06-2019,194,3033,04-09-2019,3,2110,27,6836,56970,63806
5949,24-02-2019,197,3083,25-05-2019,3,1100,27,3564,29700,33264
5950,03-04-2019,198,3112,02-07-2019,3,1065,27,3451,28755,32206
5951,23-03-2019,206,3234,21-06-2019,3,5068,27,16420,136836,153256
5952,25-07-2019,211,3334,23-10-2019,3,6502,27,21066,175554,196620
5953,09-09-2019,213,3353,08-12-2019,3,9465,27,30667,255555,286222
5954,13-01-2020,216,3430,12-04-2020,3,5844,27,18935,157788,176723
5955,14-02-2019,224,3538,15-05-2019,3,1227,27,3975,33129,37104
5956,24-05-2019,220,3506,22-08-2019,3,470,27,1523,12690,14213
5957,28-05-2019,230,3654,26-08-2019,3,6921,27,22424,186867,209291
5958,02-04-2019,226,3581,01-07-2019,3,5658,27,18332,152766,171098
5959,29-07-2019,237,3741,27-10-2019,3,8336,27,27009,225072,252081
5960,06-04-2019,249,3908,05-07-2019,3,8335,27,27005,225045,252050
5961,22-12-2019,248,3886,21-03-2020,3,6819,27,22094,184113,206207
5962,15-12-2019,263,4143,14-03-2020,3,5170,27,16751,139590,156341
5963,20-12-2019,264,4171,19-03-2020,3,2192,27,7102,59184,66286
5964,15-09-2019,263,4138,14-12-2019,3,2125,27,6885,57375,64260
5965,29-10-2019,257,4037,27-01-2020,3,6969,27,22580,188163,210743
5966,12-06-2019,275,4388,10-09-2019,3,9962,27,32277,268974,301251
5967,08-08-2019,275,4389,06-11-2019,3,4444,27,14399,119988,134387
5968,26-06-2019,275,4372,24-09-2019,3,2967,27,9613,80109,89722
5969,24-05-2019,277,4416,22-08-2019,3,7981,27,25858,215487,241345
5970,29-06-2019,286,4570,27-09-2019,3,7462,27,24177,201474,225651
5971,07-11-2019,278,4439,05-02-2020,3,3379,27,10948,91233,102181
5972,02-10-2019,302,4816,31-12-2019,3,4617,27,14959,124659,139618
5973,08-12-2019,302,4826,07-03-2020,3,796,27,2579,21492,24071
5974,21-06-2019,296,4734,19-09-2019,3,1760,27,5702,47520,53222
5975,20-09-2019,296,4740,19-12-2019,3,2369,27,7676,63963,71639
5976,10-01-2020,298,4751,09-04-2020,3,5260,27,17042,142020,159062
5977,09-06-2019,292,4669,07-09-2019,3,2091,27,6775,56457,63232
5978,15-07-2019,295,4698,13-10-2019,3,9718,27,31486,262386,293872
5979,20-01-2019,295,4715,20-04-2019,3,490,27,1588,13230,14818
5980,20-12-2019,290,4634,19-03-2020,3,7445,27,24122,201015,225137
5981,29-05-2019,306,4906,27-08-2019,3,1409,27,4565,38043,42608
5982,03-02-2019,307,4920,04-05-2019,3,6316,27,20464,170532,190996
5983,01-07-2019,307,4938,29-09-2019,3,3147,27,10196,84969,95165
5984,11-05-2019,308,4961,09-08-2019,3,3812,27,12351,102924,115275
5985,04-09-2019,309,4972,03-12-2019,3,9013,27,29202,243351,272553
5986,26-06-2019,310,4987,24-09-2019,3,3258,27,10556,87966,98522
5987,17-06-2019,311,5003,15-09-2019,3,8533,27,27647,230391,258038
5988,14-02-2019,320,5158,15-05-2019,3,9930,27,32173,268110,300283
5989,01-05-2019,320,5150,30-07-2019,3,8412,27,27255,227124,254379
5990,03-03-2019,318,5109,01-06-2019,3,2649,27,8583,71523,80106
5991,06-09-2019,312,5021,05-12-2019,3,6369,27,20636,171963,192599
5992,09-01-2020,312,5042,08-04-2020,3,2557,27,8285,69039,77324
5993,18-04-2019,316,5082,17-07-2019,3,7765,27,25159,209655,234814
5994,03-07-2019,321,5197,01-10-2019,3,6873,27,22269,185571,207840
5995,24-08-2019,321,5191,22-11-2019,3,5442,27,17632,146934,164566
5996,04-03-2019,321,5181,02-06-2019,3,9350,27,30294,252450,282744
5997,05-05-2019,323,5224,03-08-2019,3,1559,27,5051,42093,47144
5998,20-08-2019,332,5387,18-11-2019,3,1923,27,6231,51921,58152
5999,16-08-2019,334,5412,14-11-2019,3,5639,27,18270,152253,170523
