msft_locationid,msft_locationname,msft_factility,msft_floor,msft_unit,msft_acuity,COVID Location,msft_alternatesiteflag,msft_totalbeds,msft_surgebeds,msft_blockedbeds,msft_effectiveenddate,msft_effectivestatedate,Acuity,Acuity ICU,msft_acuitytype_code,Acuity Type
12af552a-9c73-ea11-a811-000d3a5a14b6,GJ - 2N - ED,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,4,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
14af552a-9c73-ea11-a811-000d3a5a14b6,GJ - 2S - ICU,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
16af552a-9c73-ea11-a811-000d3a5a14b6,GJ - 3N - GEN SURG,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,3,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
18af552a-9c73-ea11-a811-000d3a5a14b6,GJ - 3S - ICU,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,6,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
1aaf552a-9c73-ea11-a811-000d3a5a14b6,GJ - 4N - PICU,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
1caf552a-9c73-ea11-a811-000d3a5a14b6,GJ - 4S - NICU,e0f4db67-8873-ea11-a811-000d3a5a17e3,GJ - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,2,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
638c95d8-ac73-ea11-a811-000d3a5a1707,StL - 2W - ED,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
658c95d8-ac73-ea11-a811-000d3a5a1707,StL - 2E - ED,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
678c95d8-ac73-ea11-a811-000d3a5a1707,StL - 3W - TELE,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
718c95d8-ac73-ea11-a811-000d3a5a1707,StL - 5E - ICU,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,4,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
738c95d8-ac73-ea11-a811-000d3a5a1707,StL - 6W - ICU,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,5,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
758c95d8-ac73-ea11-a811-000d3a5a1707,StL - 6E - CCU,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,8,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
778c95d8-ac73-ea11-a811-000d3a5a1707,StL - 7W - NICU,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,7,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
798c95d8-ac73-ea11-a811-000d3a5a1707,StL - 7E - PICU,8287e9d1-7f73-ea11-a811-000d3a5a1bf8,StL - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,9,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
7b8c95d8-ac73-ea11-a811-000d3a5a1707,StA - 2W - ED,cd45f71f-8073-ea11-a811-000d3a5a1bf8,StA - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
7d8c95d8-ac73-ea11-a811-000d3a5a1707,StA - 2E - ICU,cd45f71f-8073-ea11-a811-000d3a5a1bf8,StA - 2E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,5,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
878c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 1W - ED,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,7,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
898c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 1E - ED,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 1E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,4,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
8b8c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 2W - TELE,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 2W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,5,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
958c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 4E - ICU,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 4E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
978c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 5W - ICU,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
998c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 5E - CCU,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 5E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,20,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
9b8c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 6W - NICU,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 6W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
9d8c95d8-ac73-ea11-a811-000d3a5a1707,DMG - 6E - PICU,adf2a8a4-8073-ea11-a811-000d3a5a1bf8,DMG - 6E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,2,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
9f8c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 1N - ED,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 1N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
a18c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 1S - ED,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 1S,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
a38c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 2N - TELE,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 2N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
ad8c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 4S - ICU,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 4S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
af8c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 5N - ICU,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 5N,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,14,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
b18c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 5S - CCU,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 5S,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
b38c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 6N - NICU,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 6N,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
b58c95d8-ac73-ea11-a811-000d3a5a1707,MWK - 6S - PICU,7f495ac4-8073-ea11-a811-000d3a5a1bf8,MWK - 6S,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
b78c95d8-ac73-ea11-a811-000d3a5a1707,BUCK - 1W - ED,fc687ff9-7b73-ea11-a811-000d3a5a1bf8,BUCK - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
b98c95d8-ac73-ea11-a811-000d3a5a1707,BUCK - 1E - ICU,fc687ff9-7b73-ea11-a811-000d3a5a1bf8,BUCK - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
c38c95d8-ac73-ea11-a811-000d3a5a1707,MC - 1W - ED,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
c58c95d8-ac73-ea11-a811-000d3a5a1707,MC - 1E - ED,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 1E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
c78c95d8-ac73-ea11-a811-000d3a5a1707,MC - 2W - TELE,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 2W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
d18c95d8-ac73-ea11-a811-000d3a5a1707,MC - 4E - ICU,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 4E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
d38c95d8-ac73-ea11-a811-000d3a5a1707,MC - 5W - ICU,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
d58c95d8-ac73-ea11-a811-000d3a5a1707,MC - 5E - CCU,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 5E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
d78c95d8-ac73-ea11-a811-000d3a5a1707,MC - 6W - NICU,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 6W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,17,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
d98c95d8-ac73-ea11-a811-000d3a5a1707,MC - 6E - PICU,0decc90b-7c73-ea11-a811-000d3a5a1bf8,MC - 6E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,18,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
db8c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 2N - ED,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,16,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
dd8c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 2S - ICU,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
df8c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 3N - GEN SURG,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,11,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
e18c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 3S - ICU,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
e38c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 4N - PICU,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,11,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
e58c95d8-ac73-ea11-a811-000d3a5a1707,VOLC - 4S - NICU,6dccfd41-7c73-ea11-a811-000d3a5a1bf8,VOLC - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,14,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
eb8c95d8-ac73-ea11-a811-000d3a5a1707,PKC - 1W - ED,97504854-7c73-ea11-a811-000d3a5a1bf8,PKC - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
ed8c95d8-ac73-ea11-a811-000d3a5a1707,PKC - 1E - ICU,97504854-7c73-ea11-a811-000d3a5a1bf8,PKC - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
f78c95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 1W - ED,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
f98c95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 1E - ED,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 1E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,11,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
fb8c95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 2W - TELE,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 2W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
058d95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 4E - ICU,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 4E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
078d95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 5W - ICU,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
098d95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 5E - CCU,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 5E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
0b8d95d8-ac73-ea11-a811-000d3a5a1707,CAPB - 6W - NICU,96a4d548-7a73-ea11-a811-000d3a5a1bf8,CAPB - 6W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,17,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
0d8d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 2N - ED,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,16,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
0f8d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 2S - ICU,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
118d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 3N - GEN SURG,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,10,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
138d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 3S - ICU,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,15,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
158d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 4N - PICU,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
178d95d8-ac73-ea11-a811-000d3a5a1707,HAL - 4S - NICU,0740f691-7a73-ea11-a811-000d3a5a1bf8,HAL - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,7,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
1d8d95d8-ac73-ea11-a811-000d3a5a1707,SHEN - 1W - ED,0c524aa4-7a73-ea11-a811-000d3a5a1bf8,SHEN - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,6,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
1f8d95d8-ac73-ea11-a811-000d3a5a1707,SHEN - 1E - ICU,0c524aa4-7a73-ea11-a811-000d3a5a1bf8,SHEN - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,6,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
298d95d8-ac73-ea11-a811-000d3a5a1707,StC - 2W - ED,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
2b8d95d8-ac73-ea11-a811-000d3a5a1707,StC - 2E - ED,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,7,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
2d8d95d8-ac73-ea11-a811-000d3a5a1707,StC - 3W - TELE,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
378d95d8-ac73-ea11-a811-000d3a5a1707,StC - 5E - ICU,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,7,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
398d95d8-ac73-ea11-a811-000d3a5a1707,StC - 6W - ICU,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
3b8d95d8-ac73-ea11-a811-000d3a5a1707,StC - 6E - CCU,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,17,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
3d8d95d8-ac73-ea11-a811-000d3a5a1707,StC - 7W - NICU,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,18,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
3f8d95d8-ac73-ea11-a811-000d3a5a1707,StC - 7E - PICU,2cec81b6-7a73-ea11-a811-000d3a5a1bf8,StC - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
418d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 1N - ED,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 1N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
438d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 1S - ED,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 1S,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
458d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 2N - TELE,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 2N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,13,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
4f8d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 4S - ICU,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 4S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,6,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
518d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 5N - ICU,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 5N,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
538d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 5S - CCU,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 5S,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,23,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
558d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 6N - NICU,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 6N,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
578d95d8-ac73-ea11-a811-000d3a5a1707,NCG - 6S - PICU,c564f4ce-7a73-ea11-a811-000d3a5a1bf8,NCG - 6S,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
598d95d8-ac73-ea11-a811-000d3a5a1707,COL - 2N - ED,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,15,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
5b8d95d8-ac73-ea11-a811-000d3a5a1707,COL - 2S - ICU,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,15,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
5d8d95d8-ac73-ea11-a811-000d3a5a1707,COL - 3N - GEN SURG,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,12,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
5f8d95d8-ac73-ea11-a811-000d3a5a1707,COL - 3S - ICU,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,14,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
618d95d8-ac73-ea11-a811-000d3a5a1707,COL - 4N - PICU,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,23,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
638d95d8-ac73-ea11-a811-000d3a5a1707,COL - 4S - NICU,8cd82be1-7a73-ea11-a811-000d3a5a1bf8,COL - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,15,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
346c8437-b173-ea11-a811-000d3a5a1707,BOS - 2W - ED,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
366c8437-b173-ea11-a811-000d3a5a1707,BOS - 2E - ED,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 2E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,9,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
386c8437-b173-ea11-a811-000d3a5a1707,BOS - 3W - TELE,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 3W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
