TransactionID,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,SaleDate,CustomerID
TXN2022008325,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,1,96.13,2022-04-10 10:09:04,50669
TXN2022008326,Boston,PROD0002,Tranquil Lavender,Paint Shades,4,203.46,2022-08-08 19:50:20,50670
TXN2022008327,New York,SOLAR001,SunPower Panel X,Solar,5,14.25,2022-04-15 08:14:12,50671
TXN2022008328,New York,PROD0001,Pale Meadow,Paint Shades,2,216.49,2022-10-21 01:05:13,50672
TXN2022008329,Los Angeles,PROD0001,Pale Meadow,Paint Shades,2,127.27,2022-06-10 20:29:09,50673
TXN2022008330,New York,SOLAR001,SunPower Panel X,Solar,5,21.27,2022-09-27 23:02:44,50674
TXN2022008331,Miami,WINE003,Velvet Merlot,Beverages - Wine,3,123.28,2022-03-13 19:32:37,50675
TXN2022008332,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,5,107.94,2022-03-17 09:07:04,50676
TXN2022008333,New York,WINE003,Velvet Merlot,Beverages - Wine,3,129.62,2022-05-08 21:35:47,50677
TXN2022008334,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,5,198.64,2022-05-19 08:49:27,50678
TXN2022008335,New York,PROD0002,Tranquil Lavender,Paint Shades,1,21.21,2022-01-05 16:38:00,50679
TXN2022008336,Houston,PROD0001,Pale Meadow,Paint Shades,4,140.53,2022-08-08 01:46:36,50680
TXN2022008337,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,2,95.67,2022-11-23 11:29:25,50681
TXN2022008338,Seattle,SOLAR001,SunPower Panel X,Solar,5,143.95,2022-03-20 05:02:04,50682
TXN2022008339,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,127.24,2022-04-06 05:54:43,50683
TXN2022008340,New York,SOLAR001,SunPower Panel X,Solar,2,208.39,2022-07-10 09:58:12,50684
TXN2022008341,New York,APP001,Winter Jacket,Apparel,3,47.35,2022-03-30 00:02:40,50685
TXN2022008342,Chicago,APP003,Fleece Pullover,Apparel,2,97.56,2022-11-27 04:46:53,50686
TXN2022008343,New York,APP002,Raincoat,Apparel,2,124.47,2022-03-01 07:41:27,50687
TXN2022008344,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,85.29,2022-02-16 08:01:13,50688
TXN2022008345,Miami,APP003,Fleece Pullover,Apparel,3,204.87,2022-06-27 06:35:42,50689
TXN2022008346,Miami,APP003,Fleece Pullover,Apparel,1,213.38,2022-01-26 07:19:11,50690
TXN2022008347,Los Angeles,PROD0001,Pale Meadow,Paint Shades,2,109.83,2022-11-25 12:09:29,50691
TXN2022008348,New York,APP002,Raincoat,Apparel,5,149.14,2022-05-29 22:24:43,50692
TXN2022008349,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,107.01,2022-11-28 05:12:10,50693
TXN2022008350,Chicago,APP003,Fleece Pullover,Apparel,5,142.64,2022-07-14 14:03:43,50694
TXN2022008351,Chicago,APP003,Fleece Pullover,Apparel,3,170.59,2022-06-01 07:16:16,50695
TXN2022008352,San Francisco,SOLAR001,SunPower Panel X,Solar,3,115.08,2022-12-17 09:48:57,50696
TXN2022008353,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,2,81.04,2022-05-22 01:12:13,50697
TXN2022008354,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,3,101.64,2022-12-02 18:42:31,50698
TXN2022008355,Chicago,APP002,Raincoat,Apparel,5,239.95,2022-04-23 13:09:17,50699
TXN2022008356,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,185.82,2022-05-11 08:22:57,50700
TXN2022008357,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,3,151.45,2022-11-03 04:15:37,50701
TXN2022008358,Seattle,APP001,Winter Jacket,Apparel,4,124.85,2022-06-22 08:18:25,50702
TXN2022008359,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,167.35,2022-08-04 16:48:13,50703
TXN2022008360,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,5,32.41,2022-03-10 21:52:27,50704
TXN2022008361,San Francisco,WINE003,Velvet Merlot,Beverages - Wine,3,43.25,2022-08-24 23:19:36,50705
TXN2022008362,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,4,43.31,2022-06-15 16:12:01,50706
TXN2022008363,Los Angeles,APP001,Winter Jacket,Apparel,4,231.62,2022-02-27 18:07:52,50707
TXN2022008364,Miami,APP003,Fleece Pullover,Apparel,3,35.37,2022-10-01 03:54:14,50708
TXN2022008365,New York,PROD0002,Tranquil Lavender,Paint Shades,3,59.49,2022-04-25 03:46:53,50709
TXN2022008366,Chicago,APP002,Raincoat,Apparel,1,191.4,2022-12-23 14:01:21,50710
TXN2022008367,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,133.16,2022-08-25 14:45:34,50711
TXN2022008368,Los Angeles,APP002,Raincoat,Apparel,3,230.96,2022-05-04 03:48:04,50712
TXN2022008369,Denver,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,55.07,2022-11-14 20:34:55,50713
TXN2022008370,Houston,APP002,Raincoat,Apparel,3,126.84,2022-02-25 18:19:39,50714
TXN2022008371,Seattle,WINE003,Velvet Merlot,Beverages - Wine,5,28.72,2022-01-11 10:41:35,50715
TXN2022008372,Seattle,PROD0001,Pale Meadow,Paint Shades,3,75.93,2022-01-27 17:22:17,50716
TXN2022008373,New York,PROD0002,Tranquil Lavender,Paint Shades,2,53.09,2022-03-20 15:48:40,50717
TXN2022008374,Seattle,APP002,Raincoat,Apparel,3,161.05,2022-07-08 04:59:18,50718
TXN2022008375,New York,WINE003,Velvet Merlot,Beverages - Wine,4,235.62,2022-08-18 11:13:15,50719
TXN2022008376,Los Angeles,PROD0001,Pale Meadow,Paint Shades,4,208.53,2022-09-15 02:08:17,50720
TXN2022008377,New York,APP001,Winter Jacket,Apparel,2,42.96,2022-05-08 22:15:36,50721
TXN2022008378,Seattle,PROD0001,Pale Meadow,Paint Shades,4,95.18,2022-06-07 02:04:52,50722
TXN2022008379,Chicago,PROD0001,Pale Meadow,Paint Shades,4,88.72,2022-08-28 22:19:10,50723
TXN2022008380,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,5,116.8,2022-07-01 12:44:35,50724
TXN2022008381,Chicago,SOLAR001,SunPower Panel X,Solar,2,84.2,2022-07-31 14:05:05,50725
TXN2022008382,Seattle,PROD0001,Pale Meadow,Paint Shades,4,77.82,2022-02-13 17:26:52,50726
TXN2022008383,Chicago,WINE003,Velvet Merlot,Beverages - Wine,1,168.83,2022-02-20 07:35:40,50727
TXN2022008384,San Francisco,APP003,Fleece Pullover,Apparel,4,138.19,2022-10-28 10:37:28,50728
TXN2022008385,Houston,APP001,Winter Jacket,Apparel,3,59.73,2022-09-29 06:05:02,50729
TXN2022008386,New York,APP001,Winter Jacket,Apparel,2,150.99,2022-12-09 11:50:01,50730
TXN2022008387,New York,WINE003,Velvet Merlot,Beverages - Wine,1,108.23,2022-04-11 10:50:49,50731
TXN2022008388,San Francisco,WINE001,Crimson Cabernet,Beverages - Wine,1,217.63,2022-03-17 19:45:04,50732
TXN2022008389,Miami,PROD0002,Tranquil Lavender,Paint Shades,5,46.23,2022-08-20 22:25:05,50733
TXN2022008390,New York,APP003,Fleece Pullover,Apparel,2,213.74,2022-05-11 16:08:36,50734
TXN2022008391,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,2,31.52,2022-09-12 05:15:33,50735
TXN2022008392,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,63.91,2022-10-06 01:12:25,50736
TXN2022008393,New York,SOLAR001,SunPower Panel X,Solar,5,156.73,2022-08-24 03:30:25,50737
TXN2022008394,Los Angeles,PROD0001,Pale Meadow,Paint Shades,1,194.24,2022-09-06 06:00:58,50738
TXN2022008395,Los Angeles,PROD0001,Pale Meadow,Paint Shades,3,132.55,2022-12-21 08:41:23,50739
TXN2022008396,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,14.39,2022-05-02 19:20:58,50740
TXN2022008397,Denver,PROD0002,Tranquil Lavender,Paint Shades,4,168.98,2022-09-28 14:48:25,50741
TXN2022008398,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,3,212.93,2022-06-11 22:42:53,50742
TXN2022008399,Chicago,APP003,Fleece Pullover,Apparel,2,236.51,2022-10-03 02:52:29,50743
TXN2022008400,Chicago,APP003,Fleece Pullover,Apparel,1,28.69,2022-09-05 15:52:41,50744
TXN2022008401,Seattle,APP003,Fleece Pullover,Apparel,5,147.9,2022-01-19 23:03:13,50745
TXN2022008402,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,44.96,2022-04-17 03:11:19,50746
TXN2022008403,Los Angeles,APP003,Fleece Pullover,Apparel,4,47.72,2022-10-23 23:51:52,50747
TXN2022008404,New York,APP002,Raincoat,Apparel,2,166.1,2022-06-07 03:25:28,50748
TXN2022008405,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,72.15,2022-11-01 08:48:27,50749
TXN2022008406,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,4,61.62,2022-08-20 04:34:18,50750
TXN2022008407,New York,APP002,Raincoat,Apparel,5,153.8,2022-08-18 07:23:12,50751
TXN2022008408,Houston,APP002,Raincoat,Apparel,1,213.53,2022-06-27 16:09:22,50752
TXN2022008409,Miami,APP002,Raincoat,Apparel,1,125.51,2022-07-17 21:00:07,50753
TXN2022008410,Chicago,APP002,Raincoat,Apparel,1,45.75,2022-11-28 16:57:01,50754
TXN2022008411,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,108.42,2022-07-02 06:55:00,50755
TXN2022008412,Mountain View,APP003,Fleece Pullover,Apparel,1,95.35,2022-09-04 20:40:05,50756
TXN2022008413,New York,PROD0002,Tranquil Lavender,Paint Shades,2,37.32,2022-10-25 19:41:30,50757
TXN2022008414,Chicago,APP002,Raincoat,Apparel,2,34.55,2022-09-25 22:42:29,50758
TXN2022008415,Boston,APP003,Fleece Pullover,Apparel,5,181.01,2022-02-09 23:39:00,50759
TXN2022008416,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,179.1,2022-03-11 11:17:15,50760
TXN2022008417,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,88.53,2022-01-03 13:16:58,50761
TXN2022008418,Denver,PROD0002,Tranquil Lavender,Paint Shades,4,119.2,2022-01-14 13:22:27,50762
TXN2022008419,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,181.31,2022-04-10 06:29:53,50763
TXN2022008420,New York,APP003,Fleece Pullover,Apparel,4,239.63,2022-10-31 23:18:56,50764
TXN2022008421,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,1,239.79,2022-05-15 11:46:06,50765
TXN2022008422,Los Angeles,PROD0001,Pale Meadow,Paint Shades,4,102.14,2022-09-29 04:03:00,50766
TXN2022008423,Los Angeles,APP003,Fleece Pullover,Apparel,5,109.4,2022-12-28 07:06:04,50767
TXN2022008424,Chicago,APP003,Fleece Pullover,Apparel,5,34.94,2022-09-23 20:38:06,50768
TXN2022008425,Chicago,SOLAR001,SunPower Panel X,Solar,4,124.19,2022-01-31 21:43:49,50769
TXN2022008426,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,121.07,2022-12-10 16:51:43,50770
TXN2022008427,New York,WINE003,Velvet Merlot,Beverages - Wine,5,21.54,2022-04-29 19:00:46,50771
TXN2022008428,New York,PROD0002,Tranquil Lavender,Paint Shades,1,58.22,2022-01-29 00:35:52,50772
TXN2022008429,Los Angeles,APP001,Winter Jacket,Apparel,2,123.67,2022-09-09 10:30:53,50773
TXN2022008430,San Francisco,SOLAR001,SunPower Panel X,Solar,3,24.2,2022-11-26 16:16:26,50774
TXN2022008431,San Francisco,PROD0001,Pale Meadow,Paint Shades,5,173.73,2022-02-07 03:28:45,50775
TXN2022008432,Chicago,SOLAR001,SunPower Panel X,Solar,5,57.7,2022-04-25 10:27:59,50776
TXN2022008433,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,238.49,2022-07-05 01:39:53,50777
TXN2022008434,Chicago,APP003,Fleece Pullover,Apparel,1,156.48,2022-06-16 13:56:40,50778
TXN2022008435,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,64.6,2022-03-21 11:31:28,50779
TXN2022008436,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,61.66,2022-06-21 22:12:17,50780
TXN2022008437,Seattle,APP003,Fleece Pullover,Apparel,4,33.9,2022-06-25 07:02:58,50781
TXN2022008438,Los Angeles,SOLAR001,SunPower Panel X,Solar,2,98.25,2022-09-22 11:44:08,50782
TXN2022008439,Denver,PROD0002,Tranquil Lavender,Paint Shades,1,115.43,2022-10-01 22:42:37,50783
TXN2022008440,Miami,APP003,Fleece Pullover,Apparel,4,141.66,2022-01-28 14:35:10,50784
TXN2022008441,Chicago,SOLAR001,SunPower Panel X,Solar,2,186.8,2022-03-23 01:41:29,50785
TXN2022008442,Seattle,PROD0002,Tranquil Lavender,Paint Shades,5,132.85,2022-01-05 06:56:00,50786
TXN2022008443,Chicago,PROD0001,Pale Meadow,Paint Shades,5,151.84,2022-04-29 17:05:18,50787
TXN2022008444,Los Angeles,APP002,Raincoat,Apparel,2,145.71,2022-09-06 09:35:27,50788
TXN2022008445,Los Angeles,APP003,Fleece Pullover,Apparel,5,215.65,2022-04-26 16:02:43,50789
TXN2022008446,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,4,173.03,2022-04-07 06:45:56,50790
TXN2022008447,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,238.61,2022-11-29 12:20:43,50791
TXN2022008448,Seattle,APP003,Fleece Pullover,Apparel,1,210.14,2022-07-05 00:42:44,50792
TXN2022008449,Chicago,PROD0001,Pale Meadow,Paint Shades,5,72.83,2022-04-17 02:44:30,50793
TXN2022008450,Seattle,PROD0001,Pale Meadow,Paint Shades,4,111.52,2022-06-26 15:38:43,50794
TXN2022008451,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,104.83,2022-12-28 13:04:01,50795
TXN2022008452,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,60.11,2022-08-27 11:37:07,50796
TXN2022008453,Chicago,SOLAR001,SunPower Panel X,Solar,2,99.46,2022-03-07 09:19:20,50797
TXN2022008454,Boston,APP002,Raincoat,Apparel,3,118.08,2022-11-06 12:26:08,50798
TXN2022008455,Miami,PROD0001,Pale Meadow,Paint Shades,5,210.65,2022-12-09 17:09:31,50799
TXN2022008456,Los Angeles,PROD0001,Pale Meadow,Paint Shades,2,119.42,2022-05-18 15:59:15,50800
TXN2022008457,Mountain View,APP001,Winter Jacket,Apparel,2,93.64,2022-02-15 23:30:03,50801
TXN2022008458,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,119.53,2022-08-08 10:42:22,50802
TXN2022008459,Houston,SOLAR001,SunPower Panel X,Solar,5,190.23,2022-05-19 02:37:24,50803
TXN2022008460,New York,WINE003,Velvet Merlot,Beverages - Wine,5,98.76,2022-05-31 21:17:37,50804
TXN2022008461,New York,WINE001,Crimson Cabernet,Beverages - Wine,2,51.61,2022-03-07 13:00:44,50805
TXN2022008462,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,146.78,2022-11-05 06:01:11,50806
TXN2022008463,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,173.74,2022-01-07 11:40:32,50807
TXN2022008464,Seattle,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,115.38,2022-04-17 15:51:32,50808
TXN2022008465,Houston,APP003,Fleece Pullover,Apparel,5,70.92,2022-09-10 06:06:55,50809
TXN2022008466,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,164.7,2022-08-28 02:27:14,50810
TXN2022008467,New York,PROD0002,Tranquil Lavender,Paint Shades,2,205.88,2022-05-17 18:51:42,50811
TXN2022008468,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,153.0,2022-02-13 03:29:30,50812
TXN2022008469,New York,APP002,Raincoat,Apparel,3,160.25,2022-02-11 14:09:43,50813
TXN2022008470,New York,APP002,Raincoat,Apparel,3,138.89,2022-03-16 09:46:34,50814
TXN2022008471,New York,APP002,Raincoat,Apparel,3,32.78,2022-08-11 11:15:14,50815
TXN2022008472,San Francisco,SOLAR001,SunPower Panel X,Solar,5,28.77,2022-04-05 05:34:22,50816
TXN2022008473,Chicago,APP001,Winter Jacket,Apparel,1,108.36,2022-10-07 07:41:37,50817
TXN2022008474,Seattle,PROD0001,Pale Meadow,Paint Shades,2,109.57,2022-01-23 17:08:48,50818
TXN2022008475,New York,APP001,Winter Jacket,Apparel,5,37.75,2022-03-19 09:20:57,50819
TXN2022008476,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,56.39,2022-03-09 01:04:34,50820
TXN2022008477,Chicago,APP003,Fleece Pullover,Apparel,5,23.55,2022-05-17 13:48:36,50821
TXN2022008478,Denver,WINE001,Crimson Cabernet,Beverages - Wine,4,107.64,2022-07-05 15:58:49,50822
TXN2022008479,Mountain View,SOLAR001,SunPower Panel X,Solar,1,221.81,2022-04-05 12:10:18,50823
TXN2022008480,Denver,SOLAR001,SunPower Panel X,Solar,5,11.98,2022-07-12 09:20:30,50824
TXN2022008481,Los Angeles,SOLAR001,SunPower Panel X,Solar,3,232.74,2022-01-03 18:28:20,50825
TXN2022008482,Houston,APP001,Winter Jacket,Apparel,1,155.14,2022-05-08 16:41:08,50826
TXN2022008483,New York,WINE003,Velvet Merlot,Beverages - Wine,4,74.59,2022-07-22 05:03:25,50827
TXN2022008484,New York,APP001,Winter Jacket,Apparel,2,232.71,2022-11-29 18:40:25,50828
TXN2022008485,Miami,APP002,Raincoat,Apparel,4,215.83,2022-09-16 01:48:04,50829
TXN2022008486,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,1,194.08,2022-09-11 11:44:32,50830
TXN2022008487,San Francisco,PROD0002,Tranquil Lavender,Paint Shades,4,14.95,2022-04-04 05:43:41,50831
TXN2022008488,Denver,APP003,Fleece Pullover,Apparel,4,194.77,2022-07-01 11:38:11,50832
TXN2022008489,New York,WINE001,Crimson Cabernet,Beverages - Wine,3,42.74,2022-06-02 18:46:58,50833
TXN2022008490,San Francisco,APP002,Raincoat,Apparel,4,95.94,2022-07-14 08:56:06,50834
TXN2022008491,Houston,WINE003,Velvet Merlot,Beverages - Wine,3,230.01,2022-08-06 08:22:16,50835
TXN2022008492,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,36.49,2022-07-14 01:31:28,50836
TXN2022008493,Denver,APP003,Fleece Pullover,Apparel,3,199.5,2022-07-06 10:39:25,50837
TXN2022008494,Denver,PROD0001,Pale Meadow,Paint Shades,1,22.71,2022-02-16 13:29:07,50838
TXN2022008495,Los Angeles,APP002,Raincoat,Apparel,3,22.55,2022-10-17 08:05:46,50839
TXN2022008496,Mountain View,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,56.71,2022-10-22 04:41:17,50840
TXN2022008497,New York,APP002,Raincoat,Apparel,3,56.71,2022-03-08 13:35:57,50841
TXN2022008498,New York,WINE001,Crimson Cabernet,Beverages - Wine,4,149.72,2022-06-04 12:34:48,50842
TXN2022008499,Denver,APP002,Raincoat,Apparel,4,62.36,2022-02-18 23:48:19,50843
TXN2022008500,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,104.33,2022-05-29 02:17:44,50844
TXN2022008501,Chicago,PROD0002,Tranquil Lavender,Paint Shades,1,100.46,2022-11-27 01:31:14,50845
TXN2022008502,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,3,236.58,2022-12-14 01:16:17,50846
TXN2022008503,San Francisco,APP001,Winter Jacket,Apparel,2,56.47,2022-06-28 11:01:34,50847
TXN2022008504,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,157.09,2022-12-27 18:19:36,50848
TXN2022008505,Seattle,APP003,Fleece Pullover,Apparel,3,217.72,2022-01-22 22:36:16,50849
TXN2022008506,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,3,23.84,2022-12-18 18:51:41,50850
TXN2022008507,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,175.42,2022-04-06 15:10:57,50851
TXN2022008508,Seattle,PROD0001,Pale Meadow,Paint Shades,2,65.23,2022-02-18 04:55:52,50852
TXN2022008509,Miami,APP003,Fleece Pullover,Apparel,3,94.19,2022-06-20 16:44:00,50853
TXN2022008510,Los Angeles,APP003,Fleece Pullover,Apparel,5,20.64,2022-09-14 20:07:15,50854
TXN2022008511,New York,WINE001,Crimson Cabernet,Beverages - Wine,5,121.44,2022-06-30 02:53:14,50855
TXN2022008512,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,47.25,2022-07-16 11:22:28,50856
TXN2022008513,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,3,54.32,2022-10-31 03:41:29,50857
TXN2022008514,New York,SOLAR001,SunPower Panel X,Solar,1,162.94,2022-04-03 17:45:15,50858
TXN2022008515,San Francisco,PROD0001,Pale Meadow,Paint Shades,2,203.72,2022-04-30 00:50:56,50859
TXN2022008516,Seattle,WINE001,Crimson Cabernet,Beverages - Wine,3,133.53,2022-08-07 19:54:26,50860
TXN2022008517,Chicago,PROD0002,Tranquil Lavender,Paint Shades,3,132.82,2022-05-26 22:20:52,50861
TXN2022008518,Mountain View,PROD0002,Tranquil Lavender,Paint Shades,1,93.14,2022-07-18 08:33:07,50862
TXN2022008519,Mountain View,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,31.75,2022-10-16 06:05:55,50863
TXN2022008520,Los Angeles,PROD0002,Tranquil Lavender,Paint Shades,1,16.35,2022-07-09 04:47:59,50864
TXN2022008521,Miami,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,49.95,2022-08-11 01:58:04,50865
TXN2022008522,New York,WINE003,Velvet Merlot,Beverages - Wine,4,57.94,2022-12-05 03:43:19,50866
TXN2022008523,Miami,APP003,Fleece Pullover,Apparel,4,181.21,2022-03-05 06:12:20,50867
TXN2022008524,San Francisco,APP003,Fleece Pullover,Apparel,5,154.14,2022-04-21 20:43:51,50868
TXN2022008525,Chicago,PROD0039,Paint Safe Drop Cloth,Paint Accessories,2,17.31,2022-08-15 20:33:07,50869
TXN2022008526,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,5,154.7,2022-07-20 06:06:51,50870
TXN2022008527,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,140.34,2022-02-03 21:29:40,50871
TXN2022008528,New York,APP002,Raincoat,Apparel,1,137.2,2022-04-13 09:43:28,50872
TXN2022008529,Houston,WINE003,Velvet Merlot,Beverages - Wine,5,32.69,2022-12-05 17:57:12,50873
TXN2022008530,Chicago,WINE003,Velvet Merlot,Beverages - Wine,3,179.75,2022-03-07 09:44:59,50874
TXN2022008531,Miami,WINE003,Velvet Merlot,Beverages - Wine,2,160.49,2022-10-02 09:54:03,50875
TXN2022008532,Chicago,WINE001,Crimson Cabernet,Beverages - Wine,5,25.96,2022-11-09 12:05:37,50876
TXN2022008533,Seattle,APP002,Raincoat,Apparel,4,113.68,2022-06-04 20:58:13,50877
TXN2022008534,New York,APP003,Fleece Pullover,Apparel,3,173.2,2022-09-28 08:31:39,50878
TXN2022008535,Boston,SOLAR001,SunPower Panel X,Solar,3,110.86,2022-06-23 19:18:55,50879
TXN2022008536,New York,PROD0002,Tranquil Lavender,Paint Shades,4,228.98,2022-11-09 03:07:31,50880
TXN2022008537,San Francisco,PROD0001,Pale Meadow,Paint Shades,5,211.9,2022-06-13 04:29:04,50881
TXN2022008538,Los Angeles,PROD0039,Paint Safe Drop Cloth,Paint Accessories,4,10.21,2022-06-22 05:52:42,50882
TXN2022008539,San Francisco,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,142.15,2022-03-12 22:40:48,50883
TXN2022008540,New York,APP001,Winter Jacket,Apparel,2,91.9,2022-05-11 08:42:34,50884
TXN2022008541,New York,APP003,Fleece Pullover,Apparel,1,35.99,2022-11-18 12:50:21,50885
TXN2022008542,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,107.67,2022-12-09 12:38:34,50886
TXN2022008543,New York,WINE003,Velvet Merlot,Beverages - Wine,1,173.98,2022-04-03 13:41:48,50887
TXN2022008544,Boston,APP001,Winter Jacket,Apparel,1,186.97,2022-09-04 13:42:32,50888
TXN2022008545,Mountain View,SOLAR001,SunPower Panel X,Solar,4,160.98,2022-03-23 19:36:33,50889
TXN2022008546,Chicago,PROD0001,Pale Meadow,Paint Shades,3,48.51,2022-05-12 20:42:55,50890
TXN2022008547,San Francisco,SOLAR001,SunPower Panel X,Solar,5,151.31,2022-03-22 14:01:40,50891
TXN2022008548,Houston,PROD0002,Tranquil Lavender,Paint Shades,1,190.1,2022-08-08 15:38:26,50892
TXN2022008549,Boston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,1,237.0,2022-04-29 18:25:14,50893
TXN2022008550,Chicago,APP002,Raincoat,Apparel,1,69.37,2022-06-18 15:52:10,50894
TXN2022008551,New York,SOLAR001,SunPower Panel X,Solar,2,63.63,2022-10-10 08:22:26,50895
TXN2022008552,Miami,PROD0001,Pale Meadow,Paint Shades,3,82.47,2022-01-30 10:05:44,50896
TXN2022008553,Boston,APP003,Fleece Pullover,Apparel,2,160.61,2022-11-29 18:22:02,50897
TXN2022008554,Los Angeles,WINE001,Crimson Cabernet,Beverages - Wine,4,175.83,2022-05-10 07:34:52,50898
TXN2022008555,Seattle,APP003,Fleece Pullover,Apparel,5,99.4,2022-05-15 03:27:55,50899
TXN2022008556,Los Angeles,APP003,Fleece Pullover,Apparel,1,222.51,2022-08-26 02:58:07,50900
TXN2022008557,Chicago,WINE003,Velvet Merlot,Beverages - Wine,5,210.72,2022-01-01 12:50:16,50901
TXN2022008558,Los Angeles,APP001,Winter Jacket,Apparel,4,63.03,2022-06-23 06:42:24,50902
TXN2022008559,New York,SOLAR001,SunPower Panel X,Solar,2,206.88,2022-05-22 07:06:55,50903
TXN2022008560,Mountain View,APP003,Fleece Pullover,Apparel,4,68.54,2022-01-23 10:06:35,50904
TXN2022008561,New York,PROD0001,Pale Meadow,Paint Shades,1,105.21,2022-11-12 15:41:21,50905
TXN2022008562,Los Angeles,WINE003,Velvet Merlot,Beverages - Wine,2,148.11,2022-07-31 08:34:35,50906
TXN2022008563,New York,APP002,Raincoat,Apparel,3,192.47,2022-05-20 00:49:53,50907
TXN2022008564,Los Angeles,SOLAR001,SunPower Panel X,Solar,4,165.36,2022-04-25 04:01:13,50908
TXN2022008565,Boston,PROD0002,Tranquil Lavender,Paint Shades,5,63.93,2022-11-03 03:33:48,50909
TXN2022008566,New York,WINE003,Velvet Merlot,Beverages - Wine,5,188.71,2022-06-10 22:53:56,50910
TXN2022008567,Mountain View,WINE003,Velvet Merlot,Beverages - Wine,3,178.02,2022-06-04 04:06:00,50911
TXN2022008568,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,108.32,2022-02-20 22:12:25,50912
TXN2022008569,New York,PROD0039,Paint Safe Drop Cloth,Paint Accessories,5,23.06,2022-05-24 15:49:31,50913
TXN2022008570,Houston,PROD0039,Paint Safe Drop Cloth,Paint Accessories,3,36.68,2022-03-11 17:29:15,50914
TXN2022008571,Boston,PROD0001,Pale Meadow,Paint Shades,5,144.31,2022-12-03 03:28:08,50915
TXN2022008572,Chicago,APP003,Fleece Pullover,Apparel,5,142.98,2022-06-20 17:22:52,50916
