CustomerId,InstitutionId,Country,City,Domain,FirstName,LastName,LatestCreditScore,Age,AgeGroup,AccountOpeningTime,Tenure,IsActive,DateTime,MonthNumber,Month,Year
105,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,629,63,Gen X,22.79,3,1,24:35.0,8,August,2020
3,1,Japan,Tokyo,Retail Banking,FirstName,LastName,362,44,Gen X,20.21,5,1,24:34.0,10,October,2019
24,5,Singapore,Singapore,Retail Banking,FirstName,LastName,627,63,Gen X,22.94,4,1,24:35.0,8,August,2020
44,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,866,57,Gen X,23.23,4,1,24:35.0,8,August,2020
59,1,Japan,Tokyo,Retail Banking,FirstName,LastName,623,63,Gen X,45.76,5,1,24:34.0,4,April,2020
81,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,613,69,Baby Boomers,32.32,2,1,24:35.0,7,July,2020
14,17,Brazil,Rio,Retail Banking,FirstName,LastName,365,75,Baby Boomers,23.06,4,1,24:34.0,10,October,2019
84,7,India,Mumbai,Retail Banking,FirstName,LastName,663,69,Baby Boomers,26.81,5,1,24:35.0,8,August,2020
118,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,444,63,Gen X,23.34,1,1,24:35.0,8,August,2020
79,13,France,Paris,Retail Banking,FirstName,LastName,823,63,Gen X,32.43,4,1,24:35.0,7,July,2020
110,7,India,Mumbai,Retail Banking,FirstName,LastName,471,20,Gen Y/Millennial,19.8,2,1,24:35.0,9,September,2020
25,1,Japan,Tokyo,Retail Banking,FirstName,LastName,837,65,Baby Boomers,43.68,2,1,24:34.0,4,April,2020
13,11,Switzerland,Zurich,Retail Banking,FirstName,LastName,791,30,Gen Y/Millennial,24.43,5,1,24:35.0,9,September,2020
58,1,Japan,Tokyo,Retail Banking,FirstName,LastName,584,61,Gen X,29.08,2,1,24:34.0,12,December,2019
73,14,United Kingdom,London,Retail Banking,FirstName,LastName,625,27,Gen Y/Millennial,26.5,5,0,24:34.0,11,November,2019
8,20,Columbia,Bogota,Retail Banking,FirstName,LastName,487,31,Gen Y/Millennial,33.94,3,1,24:35.0,7,July,2020
9,14,United Kingdom,London,Retail Banking,FirstName,LastName,839,38,Gen Y/Millennial,32.21,1,1,24:34.0,6,June,2020
169,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,609,28,Gen Y/Millennial,20.48,5,1,24:35.0,9,September,2020
14,4,Australia,Melbourne,Retail Banking,FirstName,LastName,830,38,Gen Y/Millennial,32.37,4,1,24:34.0,6,June,2020
43,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,601,36,Gen Y/Millennial,50.39,1,0,24:34.0,3,March,2020
26,7,India,Mumbai,Retail Banking,FirstName,LastName,823,33,Gen Y/Millennial,25.12,1,1,24:35.0,8,August,2020
31,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,319,50,Gen X,45.61,4,1,24:34.0,4,April,2020
211,7,India,Mumbai,Retail Banking,FirstName,LastName,534,37,Gen Y/Millennial,30.94,5,1,24:34.0,7,July,2020
46,1,Japan,Tokyo,Retail Banking,FirstName,LastName,791,78,Baby Boomers,32.79,3,1,24:34.0,7,July,2020
31,7,India,Mumbai,Retail Banking,FirstName,LastName,846,55,Gen X,41.55,3,1,24:34.0,5,May,2020
69,17,Brazil,Rio,Retail Banking,FirstName,LastName,867,49,Gen X,35.07,3,1,24:34.0,6,June,2020
42,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,792,80,Baby Boomers,44.88,3,1,24:34.0,4,April,2020
179,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,539,39,Gen Y/Millennial,42.01,1,1,24:34.0,4,April,2020
102,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,480,26,Gen Y/Millennial,38.99,3,1,24:34.0,5,May,2020
107,17,Brazil,Rio,Retail Banking,FirstName,LastName,479,20,Gen Y/Millennial,50.1,4,1,24:34.0,3,March,2020
67,17,Brazil,Rio,Retail Banking,FirstName,LastName,355,63,Gen X,29.45,1,1,24:34.0,12,December,2019
37,10,Italy,Milano,Retail Banking,FirstName,LastName,596,28,Gen Y/Millennial,28.03,5,0,24:35.0,7,July,2020
29,1,Japan,Tokyo,Retail Banking,FirstName,LastName,696,56,Gen X,37.58,1,1,24:34.0,2,February,2020
52,1,Japan,Tokyo,Retail Banking,FirstName,LastName,510,63,Gen X,29.48,3,1,24:34.0,1,January,2020
78,13,France,Paris,Retail Banking,FirstName,LastName,686,70,Baby Boomers,31.02,1,1,24:34.0,1,January,2020
149,7,India,Mumbai,Retail Banking,FirstName,LastName,367,44,Gen X,48.4,4,1,24:34.0,3,March,2020
53,20,Columbia,Bogota,Retail Banking,FirstName,LastName,743,38,Gen Y/Millennial,26.57,1,1,24:34.0,12,December,2019
35,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,842,29,Gen Y/Millennial,28.65,5,1,24:34.0,1,January,2020
144,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,597,28,Gen Y/Millennial,33.66,3,1,24:34.0,1,January,2020
18,20,Columbia,Bogota,Retail Banking,FirstName,LastName,535,35,Gen Y/Millennial,28.77,1,1,24:34.0,12,December,2019
204,7,India,Mumbai,Retail Banking,FirstName,LastName,530,67,Baby Boomers,37.36,2,1,24:34.0,6,June,2020
15,7,India,Mumbai,Retail Banking,FirstName,LastName,479,79,Baby Boomers,26.2,1,1,24:35.0,8,August,2020
34,13,France,Paris,Retail Banking,FirstName,LastName,557,54,Gen X,25.4,3,1,24:34.0,11,November,2019
24,14,United Kingdom,London,Retail Banking,FirstName,LastName,383,55,Gen X,32.86,2,1,24:35.0,7,July,2020
21,3,Australia,Sydney,Retail Banking,FirstName,LastName,344,44,Gen X,24.52,5,1,24:35.0,9,September,2020
32,17,Brazil,Rio,Retail Banking,FirstName,LastName,466,47,Gen X,42.3,3,1,24:34.0,4,April,2020
12,13,France,Paris,Retail Banking,FirstName,LastName,310,41,Gen X,33.15,4,1,24:35.0,7,July,2020
94,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,382,79,Baby Boomers,48.27,1,1,24:34.0,3,March,2020
9,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,512,66,Baby Boomers,23.58,4,1,24:35.0,8,August,2020
41,17,Brazil,Rio,Retail Banking,FirstName,LastName,426,54,Gen X,22.24,4,1,24:35.0,8,August,2020
22,5,Singapore,Singapore,Retail Banking,FirstName,LastName,496,61,Gen X,28.23,4,1,24:34.0,7,July,2020
34,17,Brazil,Rio,Retail Banking,FirstName,LastName,516,20,Gen Y/Millennial,37.88,2,1,24:34.0,6,June,2020
28,1,Japan,Tokyo,Retail Banking,FirstName,LastName,422,50,Gen X,19.78,4,1,24:34.0,10,October,2019
89,7,India,Mumbai,Retail Banking,FirstName,LastName,793,21,Gen Y/Millennial,33.62,1,1,24:34.0,7,July,2020
8,10,Italy,Milano,Retail Banking,FirstName,LastName,770,76,Baby Boomers,20.33,1,1,24:34.0,10,October,2019
37,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,642,33,Gen Y/Millennial,19.92,2,1,24:34.0,10,October,2019
117,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,370,32,Gen Y/Millennial,27.5,4,1,24:35.0,8,August,2020
75,17,Brazil,Rio,Retail Banking,FirstName,LastName,593,35,Gen Y/Millennial,24.26,1,1,24:35.0,8,August,2020
79,20,Columbia,Bogota,Retail Banking,FirstName,LastName,679,23,Gen Y/Millennial,30.52,3,1,24:35.0,7,July,2020
53,14,United Kingdom,London,Retail Banking,FirstName,LastName,649,36,Gen Y/Millennial,29.4,4,1,24:35.0,7,July,2020
20,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,722,71,Baby Boomers,19.18,1,1,24:35.0,9,September,2020
69,20,Columbia,Bogota,Retail Banking,FirstName,LastName,575,32,Gen Y/Millennial,45.76,3,0,24:34.0,3,March,2020
27,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,482,49,Gen X,43.6,2,1,24:34.0,4,April,2020
19,3,Australia,Sydney,Retail Banking,FirstName,LastName,374,26,Gen Y/Millennial,26.94,3,1,24:35.0,8,August,2020
7,5,Singapore,Singapore,Retail Banking,FirstName,LastName,616,30,Gen Y/Millennial,22.49,2,1,24:35.0,9,September,2020
16,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,596,68,Baby Boomers,44.32,3,0,24:34.0,4,April,2020
32,1,Japan,Tokyo,Retail Banking,FirstName,LastName,630,47,Gen X,33.43,4,0,24:34.0,6,June,2020
58,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,576,70,Baby Boomers,36.54,5,0,24:34.0,5,May,2020
17,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,628,20,Gen Y/Millennial,48.69,2,0,24:34.0,3,March,2020
22,5,Singapore,Singapore,Retail Banking,FirstName,LastName,574,32,Gen Y/Millennial,41.48,4,1,24:34.0,4,April,2020
191,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,666,20,Gen Y/Millennial,21.84,2,1,24:35.0,9,September,2020
49,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,844,43,Gen X,41.84,2,1,24:34.0,2,February,2020
16,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,697,39,Gen Y/Millennial,35.88,3,1,24:34.0,6,June,2020
35,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,809,55,Gen X,24.63,4,0,24:34.0,11,November,2019
84,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,841,79,Baby Boomers,34.65,1,0,24:34.0,1,January,2020
105,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,490,62,Gen X,31.06,3,1,24:34.0,1,January,2020
24,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,613,76,Baby Boomers,20.73,3,1,24:35.0,9,September,2020
46,20,Columbia,Bogota,Retail Banking,FirstName,LastName,619,28,Gen Y/Millennial,21.79,1,1,24:34.0,11,November,2019
8,16,Finland,Helsinki,Retail Banking,FirstName,LastName,726,63,Gen X,19.48,1,1,24:35.0,9,September,2020
94,17,Brazil,Rio,Retail Banking,FirstName,LastName,441,70,Baby Boomers,23.83,4,1,24:35.0,9,September,2020
78,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,438,38,Gen Y/Millennial,29.94,5,1,24:34.0,12,December,2019
98,1,Japan,Tokyo,Retail Banking,FirstName,LastName,423,58,Gen X,30.14,4,1,24:34.0,7,July,2020
157,7,India,Mumbai,Retail Banking,FirstName,LastName,321,59,Gen X,25.22,4,1,24:35.0,8,August,2020
117,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,307,45,Gen X,21.37,2,1,24:34.0,11,November,2019
69,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,354,40,Gen X,30.82,3,1,24:35.0,7,July,2020
11,9,Hungary,Budapest,Retail Banking,FirstName,LastName,583,78,Baby Boomers,25.46,1,0,24:35.0,8,August,2020
102,7,India,Mumbai,Retail Banking,FirstName,LastName,421,45,Gen X,21.32,1,1,24:34.0,11,November,2019
19,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,392,66,Baby Boomers,31.17,2,1,24:35.0,7,July,2020
36,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,559,78,Baby Boomers,23.58,4,1,24:34.0,10,October,2019
44,20,Columbia,Bogota,Retail Banking,FirstName,LastName,710,56,Gen X,29.47,3,1,24:35.0,7,July,2020
152,7,India,Mumbai,Retail Banking,FirstName,LastName,476,45,Gen X,20.04,1,1,24:35.0,9,September,2020
89,20,Columbia,Bogota,Retail Banking,FirstName,LastName,404,45,Gen X,27.82,1,1,24:35.0,8,August,2020
13,10,Italy,Milano,Retail Banking,FirstName,LastName,868,22,Gen Y/Millennial,36.98,2,0,24:34.0,6,June,2020
123,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,815,66,Baby Boomers,48.43,5,1,24:34.0,3,March,2020
155,7,India,Mumbai,Retail Banking,FirstName,LastName,555,34,Gen Y/Millennial,21.63,1,1,24:35.0,9,September,2020
97,17,Brazil,Rio,Retail Banking,FirstName,LastName,563,75,Baby Boomers,34.49,1,1,24:34.0,1,January,2020
59,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,758,39,Gen Y/Millennial,42.82,3,0,24:34.0,4,April,2020
87,13,France,Paris,Retail Banking,FirstName,LastName,480,31,Gen Y/Millennial,21.01,2,1,24:35.0,9,September,2020
109,17,Brazil,Rio,Retail Banking,FirstName,LastName,787,39,Gen Y/Millennial,28.15,5,1,24:34.0,1,January,2020
104,1,Japan,Tokyo,Retail Banking,FirstName,LastName,740,36,Gen Y/Millennial,20.7,5,0,24:35.0,9,September,2020
78,17,Brazil,Rio,Retail Banking,FirstName,LastName,877,32,Gen Y/Millennial,36.29,1,1,24:34.0,6,June,2020
46,1,Japan,Tokyo,Retail Banking,FirstName,LastName,409,52,Gen X,20.51,4,1,24:35.0,9,September,2020
30,20,Columbia,Bogota,Retail Banking,FirstName,LastName,884,30,Gen Y/Millennial,36.68,3,1,24:34.0,6,June,2020
43,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,573,58,Gen X,41.32,4,1,24:34.0,4,April,2020
39,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,524,39,Gen Y/Millennial,33.82,2,1,24:35.0,7,July,2020
101,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,821,26,Gen Y/Millennial,34.65,4,1,24:34.0,6,June,2020
9,20,Columbia,Bogota,Retail Banking,FirstName,LastName,663,62,Gen X,48.88,4,1,24:34.0,3,March,2020
9,15,Ireland,Dublin,Retail Banking,FirstName,LastName,387,49,Gen X,36.78,4,0,24:34.0,5,May,2020
108,17,Brazil,Rio,Retail Banking,FirstName,LastName,431,42,Gen X,40.17,1,1,24:34.0,5,May,2020
144,7,India,Mumbai,Retail Banking,FirstName,LastName,745,23,Gen Y/Millennial,25.82,1,1,24:34.0,11,November,2019
46,1,Japan,Tokyo,Retail Banking,FirstName,LastName,606,33,Gen Y/Millennial,19.07,4,1,24:34.0,10,October,2019
33,20,Columbia,Bogota,Retail Banking,FirstName,LastName,595,27,Gen Y/Millennial,34.27,3,0,24:34.0,6,June,2020
48,17,Brazil,Rio,Retail Banking,FirstName,LastName,628,81,Baby Boomers,25.47,5,1,24:34.0,12,December,2019
96,17,Brazil,Rio,Retail Banking,FirstName,LastName,401,39,Gen Y/Millennial,41.14,4,0,24:34.0,4,April,2020
27,5,Singapore,Singapore,Retail Banking,FirstName,LastName,647,53,Gen X,29.18,1,1,24:34.0,12,December,2019
73,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,828,62,Gen X,22.06,3,1,24:34.0,11,November,2019
58,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,322,49,Gen X,24.96,1,1,24:34.0,11,November,2019
29,20,Columbia,Bogota,Retail Banking,FirstName,LastName,861,29,Gen Y/Millennial,36.6,5,1,24:34.0,2,February,2020
4,15,Ireland,Dublin,Retail Banking,FirstName,LastName,630,20,Gen Y/Millennial,40.51,2,1,24:34.0,2,February,2020
124,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,578,78,Baby Boomers,22.02,1,1,24:35.0,9,September,2020
47,14,United Kingdom,London,Retail Banking,FirstName,LastName,703,64,Gen X,50.04,3,1,24:34.0,3,March,2020
34,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,650,24,Gen Y/Millennial,27.14,1,0,24:34.0,12,December,2019
20,2,New Zealand,Auckland,Retail Banking,FirstName,LastName,437,53,Gen X,28.05,2,1,24:34.0,7,July,2020
126,1,Japan,Tokyo,Retail Banking,FirstName,LastName,752,76,Baby Boomers,22.73,2,0,24:35.0,9,September,2020
19,14,United Kingdom,London,Retail Banking,FirstName,LastName,579,51,Gen X,46.43,5,1,24:34.0,4,April,2020
96,7,India,Mumbai,Retail Banking,FirstName,LastName,363,63,Gen X,31.11,4,0,24:34.0,7,July,2020
80,13,France,Paris,Retail Banking,FirstName,LastName,833,76,Baby Boomers,27.11,3,1,24:35.0,8,August,2020
4,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,808,51,Gen X,45.92,3,1,24:34.0,3,March,2020
42,4,Australia,Melbourne,Retail Banking,FirstName,LastName,730,48,Gen X,28.3,4,1,24:34.0,7,July,2020
102,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,600,54,Gen X,43.95,4,0,24:34.0,4,April,2020
66,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,523,74,Baby Boomers,24.28,5,1,24:35.0,8,August,2020
74,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,767,68,Baby Boomers,26.84,2,1,24:35.0,8,August,2020
69,13,France,Paris,Retail Banking,FirstName,LastName,893,73,Baby Boomers,27.7,5,1,24:35.0,8,August,2020
2,14,United Kingdom,London,Retail Banking,FirstName,LastName,608,21,Gen Y/Millennial,29.82,3,0,24:35.0,7,July,2020
20,13,France,Paris,Retail Banking,FirstName,LastName,704,71,Baby Boomers,46.07,4,1,24:34.0,4,April,2020
116,1,Japan,Tokyo,Retail Banking,FirstName,LastName,510,27,Gen Y/Millennial,32.09,3,1,24:34.0,7,July,2020
56,17,Brazil,Rio,Retail Banking,FirstName,LastName,388,79,Baby Boomers,23.59,2,1,24:34.0,10,October,2019
55,14,United Kingdom,London,Retail Banking,FirstName,LastName,678,23,Gen Y/Millennial,41.37,4,1,24:34.0,4,April,2020
90,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,320,39,Gen Y/Millennial,22.48,5,1,24:35.0,9,September,2020
32,1,Japan,Tokyo,Retail Banking,FirstName,LastName,675,39,Gen Y/Millennial,43.54,5,1,24:34.0,4,April,2020
3,14,United Kingdom,London,Retail Banking,FirstName,LastName,784,30,Gen Y/Millennial,23.06,2,1,24:35.0,9,September,2020
93,20,Columbia,Bogota,Retail Banking,FirstName,LastName,648,18,Gen Y/Millennial,46.34,5,1,24:34.0,4,April,2020
8,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,519,72,Baby Boomers,22.45,4,1,24:35.0,9,September,2020
59,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,771,36,Gen Y/Millennial,31.32,3,1,24:35.0,7,July,2020
56,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,870,72,Baby Boomers,42.21,5,1,24:34.0,4,April,2020
74,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,879,29,Gen Y/Millennial,23.78,4,1,24:35.0,8,August,2020
106,1,Japan,Tokyo,Retail Banking,FirstName,LastName,309,23,Gen Y/Millennial,23.42,1,1,24:35.0,9,September,2020
29,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,308,63,Gen X,43.14,2,1,24:34.0,4,April,2020
89,17,Brazil,Rio,Retail Banking,FirstName,LastName,544,77,Baby Boomers,42.98,2,1,24:34.0,4,April,2020
85,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,508,72,Baby Boomers,40.52,1,1,24:34.0,5,May,2020
74,13,France,Paris,Retail Banking,FirstName,LastName,746,21,Gen Y/Millennial,22.29,2,1,24:35.0,9,September,2020
31,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,509,22,Gen Y/Millennial,22.39,2,1,24:35.0,9,September,2020
63,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,606,29,Gen Y/Millennial,46.77,4,1,24:34.0,3,March,2020
33,20,Columbia,Bogota,Retail Banking,FirstName,LastName,714,76,Baby Boomers,23.67,4,0,24:34.0,11,November,2019
17,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,374,19,Gen Y/Millennial,32.6,3,0,24:35.0,7,July,2020
101,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,889,51,Gen X,30.42,3,1,24:34.0,1,January,2020
53,13,France,Paris,Retail Banking,FirstName,LastName,301,62,Gen X,32.81,5,1,24:34.0,1,January,2020
10,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,821,48,Gen X,28.28,3,0,24:34.0,1,January,2020
63,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,539,65,Baby Boomers,23.64,1,1,24:35.0,9,September,2020
26,11,Switzerland,Zurich,Retail Banking,FirstName,LastName,356,40,Gen X,21.09,5,1,24:35.0,9,September,2020
85,7,India,Mumbai,Retail Banking,FirstName,LastName,507,55,Gen X,46.5,1,1,24:34.0,3,March,2020
75,13,France,Paris,Retail Banking,FirstName,LastName,445,66,Baby Boomers,46.06,4,1,24:34.0,3,March,2020
88,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,744,46,Gen X,21.84,1,1,24:35.0,9,September,2020
44,1,Japan,Tokyo,Retail Banking,FirstName,LastName,830,72,Baby Boomers,32.89,3,1,24:34.0,7,July,2020
146,7,India,Mumbai,Retail Banking,FirstName,LastName,676,63,Gen X,26.8,2,1,24:35.0,8,August,2020
11,7,India,Mumbai,Retail Banking,FirstName,LastName,379,70,Baby Boomers,23.31,5,1,24:34.0,11,November,2019
1,14,United Kingdom,London,Retail Banking,FirstName,LastName,401,68,Baby Boomers,32.23,3,1,24:34.0,6,June,2020
56,5,Singapore,Singapore,Retail Banking,FirstName,LastName,589,45,Gen X,25.6,3,1,24:35.0,8,August,2020
130,7,India,Mumbai,Retail Banking,FirstName,LastName,802,63,Gen X,41.18,1,1,24:34.0,5,May,2020
81,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,686,50,Gen X,22.76,3,1,24:35.0,8,August,2020
96,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,471,43,Gen X,41.16,4,0,24:34.0,4,April,2020
158,7,India,Mumbai,Retail Banking,FirstName,LastName,574,71,Baby Boomers,33.11,5,1,24:34.0,7,July,2020
69,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,518,64,Gen X,27.85,4,1,24:35.0,8,August,2020
59,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,553,69,Baby Boomers,22.1,1,1,24:35.0,8,August,2020
109,1,Japan,Tokyo,Retail Banking,FirstName,LastName,362,25,Gen Y/Millennial,22.1,3,0,24:35.0,9,September,2020
160,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,801,40,Gen X,47,2,1,24:34.0,3,March,2020
28,17,Brazil,Rio,Retail Banking,FirstName,LastName,404,18,Gen Y/Millennial,23.28,1,1,24:35.0,8,August,2020
48,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,391,44,Gen X,24.93,5,1,24:34.0,11,November,2019
72,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,394,26,Gen Y/Millennial,50.29,2,1,24:34.0,3,March,2020
24,15,Ireland,Dublin,Retail Banking,FirstName,LastName,306,30,Gen Y/Millennial,22.94,4,1,24:35.0,9,September,2020
8,4,Australia,Melbourne,Retail Banking,FirstName,LastName,648,34,Gen Y/Millennial,30.94,1,0,24:34.0,1,January,2020
7,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,646,18,Gen Y/Millennial,23.05,4,1,24:35.0,9,September,2020
64,7,India,Mumbai,Retail Banking,FirstName,LastName,361,30,Gen Y/Millennial,26.93,2,1,24:35.0,8,August,2020
24,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,309,79,Baby Boomers,50.66,4,0,24:34.0,3,March,2020
7,7,India,Mumbai,Retail Banking,FirstName,LastName,460,38,Gen Y/Millennial,22.36,4,1,24:35.0,9,September,2020
133,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,864,45,Gen X,43.56,1,1,24:34.0,4,April,2020
61,20,Columbia,Bogota,Retail Banking,FirstName,LastName,461,32,Gen Y/Millennial,37.42,1,1,24:34.0,6,June,2020
110,17,Brazil,Rio,Retail Banking,FirstName,LastName,521,28,Gen Y/Millennial,32.77,2,1,24:34.0,6,June,2020
77,14,United Kingdom,London,Retail Banking,FirstName,LastName,882,54,Gen X,45.67,2,1,24:34.0,4,April,2020
35,1,Japan,Tokyo,Retail Banking,FirstName,LastName,824,41,Gen X,37.95,5,1,24:34.0,6,June,2020
10,17,Brazil,Rio,Retail Banking,FirstName,LastName,489,55,Gen X,38.85,1,1,24:34.0,5,May,2020
19,20,Columbia,Bogota,Retail Banking,FirstName,LastName,574,28,Gen Y/Millennial,39.99,3,0,24:34.0,5,May,2020
111,7,India,Mumbai,Retail Banking,FirstName,LastName,439,19,Gen Y/Millennial,32.36,5,1,24:34.0,6,June,2020
92,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,669,28,Gen Y/Millennial,20.81,3,1,24:34.0,10,October,2019
91,17,Brazil,Rio,Retail Banking,FirstName,LastName,593,72,Baby Boomers,33.15,1,1,24:34.0,1,January,2020
48,14,United Kingdom,London,Retail Banking,FirstName,LastName,874,31,Gen Y/Millennial,33.85,2,0,24:34.0,6,June,2020
39,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,687,80,Baby Boomers,29.11,4,1,24:34.0,12,December,2019
42,13,France,Paris,Retail Banking,FirstName,LastName,822,47,Gen X,37.34,5,1,24:34.0,2,February,2020
2,14,United Kingdom,London,Retail Banking,FirstName,LastName,683,56,Gen X,30.8,2,1,24:34.0,1,January,2020
127,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,572,24,Gen Y/Millennial,24.5,5,1,24:34.0,12,December,2019
230,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,331,50,Gen X,22.12,2,1,24:35.0,9,September,2020
51,17,Brazil,Rio,Retail Banking,FirstName,LastName,498,40,Gen X,20.68,2,1,24:35.0,9,September,2020
101,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,351,75,Baby Boomers,21.81,3,1,24:35.0,9,September,2020
116,7,India,Mumbai,Retail Banking,FirstName,LastName,511,39,Gen Y/Millennial,37.45,2,1,24:34.0,2,February,2020
52,1,Japan,Tokyo,Retail Banking,FirstName,LastName,576,49,Gen X,28.04,2,1,24:34.0,7,July,2020
221,7,India,Mumbai,Retail Banking,FirstName,LastName,343,61,Gen X,23.52,1,1,24:35.0,9,September,2020
88,17,Brazil,Rio,Retail Banking,FirstName,LastName,808,71,Baby Boomers,19.3,1,1,24:34.0,10,October,2019
14,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,680,60,Gen X,31.22,1,0,24:35.0,7,July,2020
50,3,Australia,Sydney,Retail Banking,FirstName,LastName,445,80,Baby Boomers,22.69,3,1,24:35.0,9,September,2020
70,7,India,Mumbai,Retail Banking,FirstName,LastName,423,67,Baby Boomers,43.71,1,1,24:34.0,4,April,2020
91,7,India,Mumbai,Retail Banking,FirstName,LastName,315,44,Gen X,24.2,5,1,24:35.0,8,August,2020
35,1,Japan,Tokyo,Retail Banking,FirstName,LastName,852,49,Gen X,42.73,2,1,24:34.0,4,April,2020
207,7,India,Mumbai,Retail Banking,FirstName,LastName,739,73,Baby Boomers,32.96,1,1,24:34.0,7,July,2020
9,16,Finland,Helsinki,Retail Banking,FirstName,LastName,808,63,Gen X,24.65,2,1,24:35.0,9,September,2020
24,17,Brazil,Rio,Retail Banking,FirstName,LastName,360,63,Gen X,30.3,5,1,24:35.0,7,July,2020
84,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,803,28,Gen Y/Millennial,23.79,5,1,24:35.0,8,August,2020
43,17,Brazil,Rio,Retail Banking,FirstName,LastName,422,65,Baby Boomers,42.47,4,1,24:34.0,4,April,2020
129,17,Brazil,Rio,Retail Banking,FirstName,LastName,380,36,Gen Y/Millennial,22.52,2,1,24:35.0,9,September,2020
44,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,725,41,Gen X,22.66,1,1,24:34.0,11,November,2019
55,1,Japan,Tokyo,Retail Banking,FirstName,LastName,598,23,Gen Y/Millennial,39.19,1,1,24:34.0,2,February,2020
