product_id,product_name,category,price,is_in_stock,image_url,location,tags
RET-000196,Apex Ultra Board Game,Toys,72.75,True,https://picsum.photos/seed/RET-000196/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""STEM"", ""battery"", ""collectible"", ""family""]"
RET-000197,BlueLeaf Prime Dumbbells,Sports,364.99,False,https://picsum.photos/seed/RET-000197/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""beginner"", ""indoor"", ""lightweight"", ""outdoor"", ""pro""]"
RET-000198,BlueLeaf Lite Shampoo,Beauty,179.04,True,https://picsum.photos/seed/RET-000198/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""cruelty-free"", ""fragrance-free""]"
RET-000199,Pulse Flex Face Wash,Beauty,177.09,True,https://picsum.photos/seed/RET-000199/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""hydrating"", ""paraben-free""]"
RET-000200,Solace Pro T-Shirt,Apparel,235.16,True,https://picsum.photos/seed/RET-000200/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""athleisure"", ""casual"", ""cotton"", ""formal"", ""winter""]"
RET-000201,UrbanX Lite Smartwatch,Electronics,1300.96,False,https://picsum.photos/seed/RET-000201/400/400,"{""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""USA"", ""lat"": 41.8781, ""lon"": -87.6298}","[""4K"", ""OLED"", ""wireless""]"
RET-000202,Quantum Ultra Laptop,Electronics,213.07,True,https://picsum.photos/seed/RET-000202/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""4K"", ""OLED""]"
RET-000203,Zenify Flex Tennis Racket,Sports,89.04,True,https://picsum.photos/seed/RET-000203/400/400,"{""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""USA"", ""lat"": 47.6062, ""lon"": -122.3321}","[""beginner"", ""pro""]"
RET-000204,Zenify Flex Doll,Toys,179.32,True,https://picsum.photos/seed/RET-000204/400/400,"{""city"": ""Manchester"", ""state"": ""England"", ""country"": ""UK"", ""lat"": 53.4808, ""lon"": -2.2426}","[""battery"", ""educational""]"
RET-000205,Zenify Prime Building Blocks,Toys,122.65,True,https://picsum.photos/seed/RET-000205/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""age-12+"", ""age-6+"", ""collectible""]"
RET-000206,Solace Smart Socks,Apparel,11.67,True,https://picsum.photos/seed/RET-000206/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""casual"", ""summer""]"
RET-000207,Solace Eco Coffee Maker,Home & Kitchen,74.26,False,https://picsum.photos/seed/RET-000207/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""dishwasher-safe"", ""energy-efficient"", ""non-stick"", ""stainless""]"
RET-000208,UrbanX Lite Hoodie,Apparel,201.42,True,https://picsum.photos/seed/RET-000208/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""casual"", ""formal""]"
RET-000209,EverPeak Ultra Dress,Apparel,10.47,True,https://picsum.photos/seed/RET-000209/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""casual"", ""cotton"", ""eco"", ""formal""]"
RET-000210,BlueLeaf Rapid Smartphone,Electronics,362.58,True,https://picsum.photos/seed/RET-000210/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""4K"", ""OLED"", ""bluetooth"", ""fast-charge"", ""new""]"
RET-000211,Zenify Max Action Figure,Toys,111.45,True,https://picsum.photos/seed/RET-000211/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""STEM"", ""age-6+"", ""battery"", ""collectible"", ""family""]"
RET-000212,Zenify Prime Conditioner,Beauty,139.23,True,https://picsum.photos/seed/RET-000212/400/400,"{""city"": ""Melbourne"", ""state"": ""VIC"", ""country"": ""Australia"", ""lat"": -37.8136, ""lon"": 144.9631}","[""fragrance-free"", ""hydrating"", ""paraben-free""]"
RET-000213,Quantum Eco Serum,Beauty,131.48,True,https://picsum.photos/seed/RET-000213/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""vegan""]"
RET-000214,Solace Pro Serum,Beauty,48.51,True,https://picsum.photos/seed/RET-000214/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""hydrating"", ""paraben-free""]"
RET-000215,Solace Prime Socks,Apparel,215.53,False,https://picsum.photos/seed/RET-000215/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""athleisure"", ""casual"", ""cotton"", ""summer"", ""winter""]"
RET-000216,Vertex Max Football,Sports,126.01,True,https://picsum.photos/seed/RET-000216/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""beginner"", ""pro""]"
RET-000217,BlueLeaf Prime Cycling Helmet,Sports,169.12,True,https://picsum.photos/seed/RET-000217/400/400,"{""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.7749, ""lon"": -122.4194}","[""beginner"", ""indoor""]"
RET-000218,Fusion Smart Blender,Home & Kitchen,450.95,True,https://picsum.photos/seed/RET-000218/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""dishwasher-safe"", ""programmable""]"
RET-000219,UrbanX Lite Jacket,Apparel,197.39,True,https://picsum.photos/seed/RET-000219/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""athleisure"", ""casual"", ""cotton"", ""eco"", ""winter""]"
RET-000220,Fusion Eco Bluetooth Speaker,Electronics,1704.99,True,https://picsum.photos/seed/RET-000220/400/400,"{""city"": ""Vancouver"", ""state"": ""BC"", ""country"": ""Canada"", ""lat"": 49.2827, ""lon"": -123.1207}","[""4K"", ""USB-C"", ""fast-charge""]"
RET-000221,Apex Classic Face Wash,Beauty,132.58,True,https://picsum.photos/seed/RET-000221/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""SPF"", ""fragrance-free"", ""hydrating"", ""vegan""]"
RET-000222,Solace Eco Running Shoes,Sports,287.9,False,https://picsum.photos/seed/RET-000222/400/400,"{""city"": ""Toronto"", ""state"": ""ON"", ""country"": ""Canada"", ""lat"": 43.6532, ""lon"": -79.3832}","[""beginner"", ""lightweight"", ""pro""]"
RET-000223,UrbanX Flex Tennis Racket,Sports,55.81,True,https://picsum.photos/seed/RET-000223/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""beginner"", ""indoor"", ""outdoor"", ""pro""]"
RET-000224,Pulse Rapid Building Blocks,Toys,76.34,True,https://picsum.photos/seed/RET-000224/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""collectible"", ""family""]"
RET-000225,Quantum Rapid Blender,Home & Kitchen,169.88,True,https://picsum.photos/seed/RET-000225/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""compact"", ""dishwasher-safe""]"
RET-000226,BlueLeaf Bold Dress,Apparel,79.76,True,https://picsum.photos/seed/RET-000226/400/400,"{""city"": ""London"", ""state"": ""London"", ""country"": ""UK"", ""lat"": 51.5074, ""lon"": -0.1278}","[""eco"", ""formal"", ""summer""]"
RET-000227,Swift Pro Smartwatch,Electronics,1946.37,True,https://picsum.photos/seed/RET-000227/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""USB-C"", ""fast-charge"", ""noise-cancel"", ""wireless""]"
RET-000228,Quantum Rapid Face Wash,Beauty,81.26,False,https://picsum.photos/seed/RET-000228/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""cruelty-free"", ""fragrance-free""]"
RET-000229,UrbanX Eco Dumbbells,Sports,446.21,False,https://picsum.photos/seed/RET-000229/400/400,"{""city"": ""Mumbai"", ""state"": ""Maharashtra"", ""country"": ""India"", ""lat"": 19.076, ""lon"": 72.8777}","[""beginner"", ""durable"", ""indoor"", ""lightweight"", ""pro""]"
RET-000230,BlueLeaf Bold Tennis Racket,Sports,318.63,True,https://picsum.photos/seed/RET-000230/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""beginner"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000231,Orion Max Knife Set,Home & Kitchen,479.17,False,https://picsum.photos/seed/RET-000231/400/400,"{""city"": ""Denver"", ""state"": ""CO"", ""country"": ""USA"", ""lat"": 39.7392, ""lon"": -104.9903}","[""compact"", ""dishwasher-safe"", ""programmable"", ""stainless""]"
RET-000232,UrbanX Bold Shampoo,Beauty,102.51,True,https://picsum.photos/seed/RET-000232/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""SPF"", ""cruelty-free"", ""fragrance-free"", ""paraben-free"", ""vegan""]"
RET-000233,Nimbus Eco Blender,Home & Kitchen,351.91,False,https://picsum.photos/seed/RET-000233/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""compact"", ""energy-efficient"", ""programmable"", ""stainless""]"
RET-000234,Orion Flex Coffee Beans,Grocery,25.15,True,https://picsum.photos/seed/RET-000234/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""fair-trade"", ""non-GMO""]"
RET-000235,Apex Fresh Jeans,Apparel,65.62,False,https://picsum.photos/seed/RET-000235/400/400,"{""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 34.0522, ""lon"": -118.2437}","[""athleisure"", ""cotton"", ""eco""]"
RET-000236,Zenify Pro Blender,Home & Kitchen,436.91,True,https://picsum.photos/seed/RET-000236/400/400,"{""city"": ""New York"", ""state"": ""NY"", ""country"": ""USA"", ""lat"": 40.7128, ""lon"": -74.006}","[""dishwasher-safe"", ""stainless""]"
RET-000237,Sierra Prime Sunscreen,Beauty,59.47,True,https://picsum.photos/seed/RET-000237/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""SPF"", ""fragrance-free"", ""paraben-free"", ""vegan""]"
RET-000238,Vertex Flex RC Car,Toys,9.72,True,https://picsum.photos/seed/RET-000238/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""STEM"", ""educational"", ""family""]"
RET-000239,Quantum Prime Granola,Grocery,32.34,True,https://picsum.photos/seed/RET-000239/400/400,"{""city"": ""Munich"", ""state"": ""Bavaria"", ""country"": ""Germany"", ""lat"": 48.1351, ""lon"": 11.582}","[""fair-trade"", ""keto"", ""organic"", ""vegan""]"
RET-000240,Sierra Eco Yoga Mat,Sports,96.61,True,https://picsum.photos/seed/RET-000240/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""beginner"", ""durable"", ""indoor"", ""lightweight"", ""outdoor""]"
RET-000241,Fusion Ultra Organic Milk,Grocery,46.2,True,https://picsum.photos/seed/RET-000241/400/400,"{""city"": ""Tokyo"", ""state"": ""Tokyo"", ""country"": ""Japan"", ""lat"": 35.6762, ""lon"": 139.6503}","[""fair-trade"", ""gluten-free"", ""keto"", ""organic""]"
RET-000242,Orion Rapid Toaster,Home & Kitchen,572.09,True,https://picsum.photos/seed/RET-000242/400/400,"{""city"": ""Miami"", ""state"": ""FL"", ""country"": ""USA"", ""lat"": 25.7617, ""lon"": -80.1918}","[""compact"", ""dishwasher-safe"", ""programmable""]"
RET-000243,Nimbus Smart Tennis Racket,Sports,457.37,True,https://picsum.photos/seed/RET-000243/400/400,"{""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""USA"", ""lat"": 41.8781, ""lon"": -87.6298}","[""beginner"", ""indoor"", ""pro""]"
RET-000244,Pulse Max Headphones,Electronics,770.81,True,https://picsum.photos/seed/RET-000244/400/400,"{""city"": ""Dallas"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 32.7767, ""lon"": -96.797}","[""4K"", ""OLED"", ""USB-C"", ""noise-cancel""]"
RET-000245,BlueLeaf Eco Headphones,Electronics,79.14,True,https://picsum.photos/seed/RET-000245/400/400,"{""city"": ""Mountain View"", ""state"": ""CA"", ""country"": ""USA"", ""lat"": 37.3861, ""lon"": -122.0839}","[""bluetooth"", ""noise-cancel""]"
RET-000246,BlueLeaf Flex Sneakers,Apparel,278.21,False,https://picsum.photos/seed/RET-000246/400/400,"{""city"": ""Berlin"", ""state"": ""Berlin"", ""country"": ""Germany"", ""lat"": 52.52, ""lon"": 13.405}","[""casual"", ""cotton"", ""formal"", ""winter""]"
RET-000247,Vertex Ultra Dumbbells,Sports,219.38,True,https://picsum.photos/seed/RET-000247/400/400,"{""city"": ""Bengaluru"", ""state"": ""Karnataka"", ""country"": ""India"", ""lat"": 12.9716, ""lon"": 77.5946}","[""beginner"", ""durable"", ""lightweight"", ""pro""]"
RET-000248,Aurora Max Pasta,Grocery,47.43,True,https://picsum.photos/seed/RET-000248/400/400,"{""city"": ""Osaka"", ""state"": ""Osaka"", ""country"": ""Japan"", ""lat"": 34.6937, ""lon"": 135.5023}","[""non-GMO"", ""vegan""]"
RET-000249,Fusion Pro Cycling Helmet,Sports,481.21,False,https://picsum.photos/seed/RET-000249/400/400,"{""city"": ""Austin"", ""state"": ""TX"", ""country"": ""USA"", ""lat"": 30.2672, ""lon"": -97.7431}","[""durable"", ""lightweight""]"
RET-000250,UrbanX Ultra Dress,Apparel,256.37,True,https://picsum.photos/seed/RET-000250/400/400,"{""city"": ""Delhi"", ""state"": ""Delhi"", ""country"": ""India"", ""lat"": 28.7041, ""lon"": 77.1025}","[""athleisure"", ""cotton"", ""eco"", ""formal"", ""summer""]"
