Id,CampaignId,CampaignName,CampaignStartDate,CampaignEndDate,Cost,ROI,LeadGeneration,RevenueTarget,CampaignTactic,Profit,MarketingCost
6590,50,Get Sporty,9/16/2017,12/16/2017,1000,1,100,1000,100,5700,71451
6890,50,Get Sporty,5/14/2016,8/14/2016,1000,1,100,1000,100,-900,20060
50,105,Hit the track,11/2/2016,2/2/2017,1000,1,100,1000,100,60000,612037.12
15,25,Racer Club,11/30/2016,2/28/2017,1000,1,100,1000,100,-4500,613350.1
6470,50,Get Sporty,4/26/2017,7/26/2017,1000,1,100,1000,100,2400,29954
98,45,Beyond Wheels,12/11/2016,3/11/2017,1000,1,100,1000,100,900,460615.55
11,25,Racer Club,1/24/2017,4/24/2017,1000,1,100,1000,100,6300,575652.13
14,50,Get Sporty,1/13/2017,4/13/2017,1000,1,100,1000,100,20700,611454.72
3950,25,Racer Club,11/12/2017,2/12/2018,1000,1,100,1000,100,46500,53924
74,25,Racer Club,10/11/2016,1/11/2017,1000,1,100,1000,100,-16200,18512.64
80,11,Wheels of Steel,10/25/2019,1/25/2020,1000,1,100,1000,100,170400,343039.67
34,50,Get Sporty,2/18/2016,5/18/2016,1000,1,100,1000,100,6300,135167.52
50,50,Get Sporty,7/24/2016,10/24/2016,1000,1,100,1000,100,-44100,807612.14
93,11,Wheels of Steel,12/27/2016,3/27/2017,1000,1,100,1000,100,62100,854229.53
39,34,Fun with Colors,2/5/2020,5/5/2020,1000,1,100,1000,100,26400,394944.88
31,25,Racer Club,7/22/2020,10/22/2020,1000,1,100,1000,100,-83200,714100
4753,25,Racer Club,3/6/2020,6/6/2020,1000,1,100,1000,100,81600,53992
63,50,Get Sporty,9/24/2020,12/24/2020,1000,1,100,1000,100,50400,751439.26
470,45,Beyond Wheels,8/25/2020,11/25/2020,1000,1,100,1000,100,-52000,17782
43,105,Hit the track,9/3/2020,12/3/2020,1000,1,100,1000,100,83200,70732.33
46,25,Racer Club,1/17/2020,4/17/2020,1000,1,100,1000,100,-51200,86232.99
4,11,Wheels of Steel,3/31/2020,6/30/2020,1000,1,100,1000,100,50400,958146.9
2293,50,Get Sporty,5/8/2020,8/8/2020,1000,1,100,1000,100,160000,26418
98,45,Beyond Wheels,2/7/2020,5/7/2020,1000,1,100,1000,100,-140800,460615.55
6470,50,Get Sporty,5/7/2020,8/7/2020,1000,1,100,1000,100,20800,29954
2293,50,Get Sporty,1/19/2020,4/19/2020,1000,1,100,1000,100,-4000,26418
4753,25,Racer Club,6/30/2020,9/30/2020,1000,1,100,1000,100,-23200,53992
4753,25,Racer Club,6/6/2020,9/6/2020,1000,1,100,1000,100,169600,53992
35,50,Get Sporty,3/10/2020,6/10/2020,1000,1,100,1000,100,83200,660959.81
73,11,Wheels of Steel,8/12/2020,11/12/2020,1000,1,100,1000,100,-20800,818250.28
58,25,Racer Club,4/16/2020,7/16/2020,1000,1,100,1000,100,81600,535717.57
78,25,Racer Club,3/24/2020,6/24/2020,1000,1,100,1000,100,57600,240742.56
4333,11,Wheels of Steel,1/8/2020,4/8/2020,1000,1,100,1000,100,114400,117878
4190,25,Racer Club,9/8/2020,12/8/2020,1000,1,100,1000,100,-21600,79492
4753,25,Racer Club,3/18/2020,6/18/2020,1000,1,100,1000,100,169600,53992
80,11,Wheels of Steel,3/22/2020,6/22/2020,1000,1,100,1000,100,43200,343039.67
78,105,Hit the track,1/12/2020,4/12/2020,1000,1,100,1000,100,160000,513638.39
74,50,Get Sporty,2/24/2020,5/24/2020,1000,1,100,1000,100,-12000,387672.01
3710,25,Racer Club,4/5/2020,7/5/2020,1000,1,100,1000,100,80000,44523
26,11,Wheels of Steel,4/22/2020,7/22/2020,1000,1,100,1000,100,15200,563815.23
80,11,Wheels of Steel,1/7/2020,4/7/2020,1000,1,100,1000,100,-86400,519663.17
6650,50,Get Sporty,4/1/2020,7/1/2020,1000,1,100,1000,100,-4800,24905
7,25,Racer Club,1/2/2020,4/2/2020,1000,1,100,1000,100,-104800,881446.47
4070,25,Racer Club,4/4/2020,7/4/2020,1000,1,100,1000,100,18400,53992
15,25,Racer Club,3/1/2020,6/1/2020,1000,1,100,1000,100,10400,613350.1
26,105,Hit the track,5/3/2020,8/3/2020,1000,1,100,1000,100,36000,788986.27
34,11,Wheels of Steel,2/4/2020,5/4/2020,1000,1,100,1000,100,7200,125311.85
55,50,Get Sporty,2/10/2020,5/10/2020,1000,1,100,1000,100,83200,46963.04
10370,21,Wheels That Matter,3/27/2020,6/27/2020,1000,1,100,1000,100,-86400,106539
97,50,Get Sporty,2/25/2020,5/25/2020,1000,1,100,1000,100,-64800,172259.45
4753,25,Racer Club,5/30/2020,8/30/2020,1000,1,100,1000,100,83200,53992
7370,50,Get Sporty,3/20/2020,6/20/2020,1000,1,100,1000,100,-60800,64447
79,11,Wheels of Steel,8/5/2020,11/5/2020,1000,1,100,1000,100,83200,62565.71
65,50,Get Sporty,3/21/2020,6/21/2020,1000,1,100,1000,100,165600,134474.9
39,50,Get Sporty,9/7/2020,12/7/2020,1000,1,100,1000,100,160000,381563.25
15,25,Racer Club,4/1/2020,7/1/2020,1000,1,100,1000,100,12800,11189.01
4753,25,Racer Club,3/30/2020,6/30/2020,1000,1,100,1000,100,-36800,53992
64,11,Wheels of Steel,1/22/2020,4/22/2020,1000,1,100,1000,100,113600,90321.39
6,11,Wheels of Steel,6/14/2020,9/14/2020,1000,1,100,1000,100,-86400,420700.49
350,45,Beyond Wheels,3/19/2016,6/19/2016,1000,1,100,1000,100,-10800,47022
91,50,Get Sporty,10/1/2017,1/1/2018,1000,1,100,1000,100,-1800,254184.69
8030,50,Get Sporty,12/29/2017,3/29/2018,1000,1,100,1000,100,32100,41956
96,50,Get Sporty,12/4/2016,3/4/2017,1000,1,100,1000,100,62100,302729.61
2173,50,Get Sporty,12/9/2017,3/9/2018,1000,1,100,1000,100,-20100,75854
73,50,Get Sporty,7/22/2016,10/22/2016,1000,1,100,1000,100,45600,152366.87
2930,11,Wheels of Steel,1/16/2016,4/16/2016,1000,1,100,1000,100,31200,33541
75,34,Fun with Colors,9/23/2017,12/23/2017,1000,1,100,1000,100,7800,238583.89
2293,50,Get Sporty,6/13/2017,9/13/2017,1000,1,100,1000,100,28200,26418
9410,105,Hit the track,4/12/2016,7/12/2016,1000,1,100,1000,100,-18600,103598
2173,50,Get Sporty,12/9/2016,3/9/2017,1000,1,100,1000,100,30000,75854
34,50,Get Sporty,10/1/2016,1/1/2017,1000,1,100,1000,100,300,509571.88
3613,11,Wheels of Steel,8/16/2017,11/16/2017,1000,1,100,1000,100,8100,72556
24,50,Get Sporty,2/13/2017,5/13/2017,1000,1,100,1000,100,-2100,444443.22
4753,25,Racer Club,11/19/2017,2/19/2018,1000,1,100,1000,100,31200,53992
24,50,Get Sporty,6/24/2020,9/24/2020,1000,1,100,1000,100,85600,444443.22
35,25,Racer Club,1/22/2020,4/22/2020,1000,1,100,1000,100,83200,993635.99
1513,50,Get Sporty,6/12/2020,9/12/2020,1000,1,100,1000,100,221600,116654
1190,11,Wheels of Steel,6/5/2020,9/5/2020,1000,1,100,1000,100,-64800,97631
1370,11,Wheels of Steel,4/7/2020,7/7/2020,1000,1,100,1000,100,42400,17085
3853,11,Wheels of Steel,6/29/2020,9/29/2020,1000,1,100,1000,100,-86400,64141
5810,50,Get Sporty,6/6/2020,9/6/2020,1000,1,100,1000,100,81600,55913
64,25,Racer Club,5/9/2020,8/9/2020,1000,1,100,1000,100,-24800,149685.76
92,11,Wheels of Steel,2/15/2020,5/15/2020,1000,1,100,1000,100,-11200,531453.23
50,45,Beyond Wheels,2/18/2020,5/18/2020,1000,1,100,1000,100,75200,73372
95,25,Racer Club,1/30/2020,4/30/2020,1000,1,100,1000,100,-53600,521479.1
4190,25,Racer Club,3/23/2020,6/23/2020,1000,1,100,1000,100,83200,79492
46,50,Get Sporty,3/14/2020,6/14/2020,1000,1,100,1000,100,-183200,741662.83
90,11,Wheels of Steel,4/24/2020,7/24/2020,1000,1,100,1000,100,-28800,197062.59
3853,11,Wheels of Steel,2/8/2020,5/8/2020,1000,1,100,1000,100,23200,64141
4130,25,Racer Club,4/22/2020,7/22/2020,1000,1,100,1000,100,-80000,41973
76,11,Wheels of Steel,3/1/2020,6/1/2020,1000,1,100,1000,100,-49600,476325.57
4130,25,Racer Club,3/17/2020,6/17/2020,1000,1,100,1000,100,-75200,41973
11,50,Get Sporty,4/13/2020,7/13/2020,1000,1,100,1000,100,34400,932697.21
92,34,Fun with Colors,2/4/2020,5/4/2020,1000,1,100,1000,100,-6400,28674.54
2990,11,Wheels of Steel,5/18/2020,8/18/2020,1000,1,100,1000,100,800,22661
3613,11,Wheels of Steel,3/18/2020,6/18/2020,1000,1,100,1000,100,62400,72556
8870,105,Hit the track,7/3/2020,10/3/2020,1000,1,100,1000,100,-316800,39712
24,50,Get Sporty,1/1/2020,4/1/2020,1000,1,100,1000,100,15200,832533.51
650,45,Beyond Wheels,1/8/2020,4/8/2020,1000,1,100,1000,100,-41600,103343
2690,11,Wheels of Steel,8/26/2020,11/26/2020,1000,1,100,1000,100,124800,23018
8870,105,Hit the track,1/13/2020,4/13/2020,1000,1,100,1000,100,83200,39712
5090,34,Fun with Colors,4/7/2020,7/7/2020,1000,1,100,1000,100,83200,73559
80,11,Wheels of Steel,3/13/2020,6/13/2020,1000,1,100,1000,100,62400,519663.17
7250,50,Get Sporty,5/30/2020,8/30/2020,1000,1,100,1000,100,85600,34901
1,11,Wheels of Steel,6/2/2020,9/2/2020,1000,1,100,1000,100,-45600,650952.28
531,21,Wheels That Matter,7/26/2020,10/26/2020,1000,1,100,1000,100,-5600,113917
34,50,Get Sporty,5/14/2020,8/14/2020,1000,1,100,1000,100,7200,462850.1
613,34,Fun with Colors,9/29/2020,12/29/2020,1000,1,100,1000,100,83200,63750
2930,11,Wheels of Steel,7/1/2020,10/1/2020,1000,1,100,1000,100,81600,33541
2330,11,Wheels of Steel,7/8/2020,10/8/2020,1000,1,100,1000,100,160000,41208
85,50,Get Sporty,5/11/2020,8/11/2020,1000,1,100,1000,100,83200,726802.61
64,25,Racer Club,3/5/2020,6/5/2020,1000,1,100,1000,100,-107200,149685.76
710,45,Beyond Wheels,2/5/2020,5/5/2020,1000,1,100,1000,100,-41600,81141
7670,50,Get Sporty,1/30/2020,4/30/2020,1000,1,100,1000,100,20800,104822
67,50,Get Sporty,9/15/2020,12/15/2020,1000,1,100,1000,100,-5600,587207.11
1333,50,Get Sporty,6/12/2020,9/12/2020,1000,1,100,1000,100,83200,117793
4753,25,Racer Club,3/12/2020,6/12/2020,1000,1,100,1000,100,87200,53992
10550,21,Wheels That Matter,12/16/2016,3/16/2017,1000,1,100,1000,100,15600,35547
55,105,Hit the track,6/29/2019,9/29/2019,1000,1,100,1000,100,240000,75637.66
52,11,Wheels of Steel,10/21/2016,1/21/2017,1000,1,100,1000,100,-19500,907279.75
31,45,Beyond Wheels,3/25/2017,6/25/2017,1000,1,100,1000,100,32100,93769.22
67,11,Wheels of Steel,10/10/2016,1/10/2017,1000,1,100,1000,100,-2400,419163.93
9590,105,Hit the track,8/23/2017,11/23/2017,1000,1,100,1000,100,-1800,34051
1190,11,Wheels of Steel,6/5/2016,9/5/2016,1000,1,100,1000,100,4800,97631
75,105,Hit the track,10/26/2016,1/26/2017,1000,1,100,1000,100,-5100,581600.63
7610,50,Get Sporty,9/3/2017,12/3/2017,1000,1,100,1000,100,-22200,45934
4070,25,Racer Club,3/27/2017,6/27/2017,1000,1,100,1000,100,4200,53992
4190,25,Racer Club,11/1/2016,2/1/2017,1000,1,100,1000,100,14400,79492
1610,11,Wheels of Steel,4/5/2017,7/5/2017,1000,1,100,1000,100,-8100,54978
22,11,Wheels of Steel,11/9/2016,2/9/2017,1000,1,100,1000,100,69300,714447.69
8690,105,Hit the track,1/8/2016,4/8/2016,1000,1,100,1000,100,-27600,117657
89,50,Get Sporty,6/9/2017,9/9/2017,1000,1,100,1000,100,2700,952676.96
58,25,Racer Club,12/25/2016,3/25/2017,1000,1,100,1000,100,31200,272576.39
3733,11,Wheels of Steel,7/7/2016,10/7/2016,1000,1,100,1000,100,31200,65722
58,25,Racer Club,4/30/2020,7/30/2020,1000,1,100,1000,100,221600,535717.57
4190,25,Racer Club,12/3/2017,3/3/2018,1000,1,100,1000,100,300,79492
6350,50,Get Sporty,10/6/2017,1/6/2018,1000,1,100,1000,100,5100,37791
42,25,Racer Club,5/29/2020,8/29/2020,1000,1,100,1000,100,2400,623725.39
80,11,Wheels of Steel,5/13/2020,8/13/2020,1000,1,100,1000,100,53600,126916.92
92,11,Wheels of Steel,2/23/2016,5/23/2016,1000,1,100,1000,100,8100,531453.23
30,50,Get Sporty,5/18/2020,8/18/2020,1000,1,100,1000,100,43200,904205.88
3673,11,Wheels of Steel,6/25/2020,9/25/2020,1000,1,100,1000,100,190400,103105
35,50,Get Sporty,2/28/2020,5/28/2020,1000,1,100,1000,100,-12000,984782.13
52,11,Wheels of Steel,4/4/2020,7/4/2020,1000,1,100,1000,100,44000,907279.75
1693,50,Get Sporty,7/22/2020,10/22/2020,1000,1,100,1000,100,-73600,29954
52,11,Wheels of Steel,4/25/2020,7/25/2020,1000,1,100,1000,100,26400,749084.25
1993,50,Get Sporty,8/4/2020,11/4/2020,1000,1,100,1000,100,24000,85391
6350,50,Get Sporty,9/3/2020,12/3/2020,1000,1,100,1000,100,-77600,37791
80,50,Get Sporty,2/19/2020,5/19/2020,1000,1,100,1000,100,-36800,597044.63
4753,25,Racer Club,5/29/2020,8/29/2020,1000,1,100,1000,100,83200,53992
67,50,Get Sporty,7/7/2020,10/7/2020,1000,1,100,1000,100,83200,587707.65
6,25,Racer Club,1/8/2020,4/8/2020,1000,1,100,1000,100,221600,946150.51
100,50,Get Sporty,7/5/2020,10/5/2020,1000,1,100,1000,100,11200,614367.11
48,11,Wheels of Steel,7/2/2020,10/2/2020,1000,1,100,1000,100,-55200,461062.78
350,45,Beyond Wheels,4/18/2020,7/18/2020,1000,1,100,1000,100,160000,47022
46,50,Get Sporty,5/20/2020,8/20/2020,1000,1,100,1000,100,-4800,694086.28
11,25,Racer Club,3/29/2020,6/29/2020,1000,1,100,1000,100,114400,575652.13
4753,25,Racer Club,9/11/2020,12/11/2020,1000,1,100,1000,100,-8000,53992
67,50,Get Sporty,3/23/2020,6/23/2020,1000,1,100,1000,100,24000,587207.11
100,25,Racer Club,3/30/2020,6/30/2020,1000,1,100,1000,100,800,743829.1
61,50,Get Sporty,7/19/2020,10/19/2020,1000,1,100,1000,100,160000,285834.45
48,11,Wheels of Steel,7/27/2020,10/27/2020,1000,1,100,1000,100,34400,461062.78
2293,50,Get Sporty,2/17/2020,5/17/2020,1000,1,100,1000,100,20000,26418
4190,25,Racer Club,9/5/2020,12/5/2020,1000,1,100,1000,100,65600,79492
82,50,Get Sporty,9/21/2020,12/21/2020,1000,1,100,1000,100,83200,292976.64
4633,25,Racer Club,7/13/2020,10/13/2020,1000,1,100,1000,100,32000,44523
21,50,Get Sporty,1/31/2020,4/30/2020,1000,1,100,1000,100,6400,966394.54
2090,11,Wheels of Steel,2/14/2020,5/14/2020,1000,1,100,1000,100,72000,39168
94,105,Hit the track,2/23/2020,5/23/2020,1000,1,100,1000,100,-5600,965656.23
58,25,Racer Club,3/24/2020,6/24/2020,1000,1,100,1000,100,83200,535717.57
2750,11,Wheels of Steel,9/3/2020,12/3/2020,1000,1,100,1000,100,83200,32776
2450,11,Wheels of Steel,5/29/2020,8/29/2020,1000,1,100,1000,100,9600,52836
80,11,Wheels of Steel,7/24/2020,10/24/2020,1000,1,100,1000,100,83200,519663.17
3110,11,Wheels of Steel,1/18/2020,4/18/2020,1000,1,100,1000,100,-28000,79934
1453,50,Get Sporty,9/26/2020,12/26/2020,1000,1,100,1000,100,4800,93568
4333,11,Wheels of Steel,5/18/2020,8/18/2020,1000,1,100,1000,100,142400,117878
73,11,Wheels of Steel,3/5/2020,6/5/2020,1000,1,100,1000,100,-54400,818250.28
4250,25,Racer Club,7/11/2016,10/11/2016,1000,1,100,1000,100,31200,36771
28,50,Get Sporty,1/2/2017,4/2/2017,1000,1,100,1000,100,300,727246.19
1393,50,Get Sporty,5/2/2017,8/2/2017,1000,1,100,1000,100,31200,91749
8690,105,Hit the track,2/21/2017,5/21/2017,1000,1,100,1000,100,7800,117657
4070,25,Racer Club,3/29/2017,6/29/2017,1000,1,100,1000,100,2700,53992
16,50,Get Sporty,6/10/2017,9/10/2017,1000,1,100,1000,100,2700,779603.72
90,11,Wheels of Steel,9/29/2019,12/29/2019,1000,1,100,1000,100,-136800,197062.59
2593,50,Get Sporty,11/2/2017,2/2/2018,1000,1,100,1000,100,31200,85918
100,45,Beyond Wheels,12/6/2016,3/6/2017,1000,1,100,1000,100,53100,133967.02
1,50,Get Sporty,10/26/2017,1/26/2018,1000,1,100,1000,100,-4500,66636.39
1213,50,Get Sporty,8/1/2017,11/1/2017,1000,1,100,1000,100,31200,73185
4753,25,Racer Club,12/10/2016,3/10/2017,1000,1,100,1000,100,-21900,53992
15,25,Racer Club,12/31/2016,3/31/2017,1000,1,100,1000,100,42900,613350.1
4753,25,Racer Club,11/7/2016,2/7/2017,1000,1,100,1000,100,-28200,53992
11,25,Racer Club,7/13/2017,10/13/2017,1000,1,100,1000,100,63600,575652.13
4753,25,Racer Club,12/24/2016,3/24/2017,1000,1,100,1000,100,60000,53992
81,50,Get Sporty,12/5/2017,3/5/2018,1000,1,100,1000,100,61200,461522.98
4573,25,Racer Club,5/6/2017,8/6/2017,1000,1,100,1000,100,-19500,88077
19,50,Get Sporty,1/14/2017,4/14/2017,1000,1,100,1000,100,-8100,382471.85
1813,50,Get Sporty,12/20/2017,3/20/2018,1000,1,100,1000,100,22800,24905
650,45,Beyond Wheels,7/31/2017,10/31/2017,1000,1,100,1000,100,18600,103343
4070,25,Racer Club,12/4/2016,3/4/2017,1000,1,100,1000,100,31200,53992
3613,11,Wheels of Steel,5/18/2017,8/18/2017,1000,1,100,1000,100,-28500,72556
4753,25,Racer Club,2/27/2020,5/27/2020,1000,1,100,1000,100,221600,53992
1453,50,Get Sporty,8/20/2020,11/20/2020,1000,1,100,1000,100,83200,93568
4753,25,Racer Club,8/24/2020,11/24/2020,1000,1,100,1000,100,-8000,53992
4753,25,Racer Club,2/27/2020,5/27/2020,1000,1,100,1000,100,-11200,53992
2233,50,Get Sporty,6/21/2020,9/21/2020,1000,1,100,1000,100,85600,26656
4190,25,Racer Club,9/11/2020,12/11/2020,1000,1,100,1000,100,83200,79492
1310,11,Wheels of Steel,8/24/2020,11/24/2020,1000,1,100,1000,100,165600,118099
5510,50,Get Sporty,4/28/2020,7/28/2020,1000,1,100,1000,100,221600,46444
4693,25,Racer Club,8/6/2020,11/6/2020,1000,1,100,1000,100,-46400,30464
7010,50,Get Sporty,9/4/2020,12/4/2020,1000,1,100,1000,100,-47200,85391
770,45,Beyond Wheels,3/13/2020,6/13/2020,1000,1,100,1000,100,6400,95863
8150,50,Get Sporty,7/30/2020,10/30/2020,1000,1,100,1000,100,60000,23120
4333,11,Wheels of Steel,5/31/2020,8/31/2020,1000,1,100,1000,100,83200,117878
4753,25,Racer Club,9/5/2020,12/5/2020,1000,1,100,1000,100,83200,53992
5570,50,Get Sporty,6/14/2020,9/14/2020,1000,1,100,1000,100,-30400,76364
13,50,Get Sporty,6/30/2020,9/30/2020,1000,1,100,1000,100,160000,839293.49
26,11,Wheels of Steel,1/10/2020,4/10/2020,1000,1,100,1000,100,-6400,724362.23
4,11,Wheels of Steel,3/7/2020,6/7/2020,1000,1,100,1000,100,12000,958146.9
4190,25,Racer Club,6/5/2020,9/5/2020,1000,1,100,1000,100,15200,79492
80,11,Wheels of Steel,4/1/2020,7/1/2020,1000,1,100,1000,100,160000,343039.67
98,11,Wheels of Steel,8/2/2020,11/2/2020,1000,1,100,1000,100,-91200,529185.07
56,50,Get Sporty,6/27/2020,9/27/2020,1000,1,100,1000,100,-58400,85245.48
3110,11,Wheels of Steel,4/29/2020,7/29/2020,1000,1,100,1000,100,83200,79934
27,50,Get Sporty,1/25/2020,4/25/2020,1000,1,100,1000,100,-11200,477067.27
21,50,Get Sporty,1/17/2020,4/17/2020,1000,1,100,1000,100,23200,531924.38
7370,50,Get Sporty,2/23/2020,5/23/2020,1000,1,100,1000,100,178400,64447
4190,25,Racer Club,5/18/2020,8/18/2020,1000,1,100,1000,100,2400,79492
42,50,Get Sporty,8/27/2020,11/27/2020,1000,1,100,1000,100,-14400,567345.96
351,21,Wheels That Matter,9/12/2020,12/12/2020,1000,1,100,1000,100,165600,75208
80,50,Get Sporty,9/29/2020,12/29/2020,1000,1,100,1000,100,109600,962011.39
2533,50,Get Sporty,6/4/2020,9/4/2020,1000,1,100,1000,100,26400,84694
170,45,Beyond Wheels,5/5/2020,8/5/2020,1000,1,100,1000,100,-8000,19499
72,50,Get Sporty,1/12/2020,4/12/2020,1000,1,100,1000,100,38400,184553.05
50,45,Beyond Wheels,6/5/2020,9/5/2020,1000,1,100,1000,100,114400,73372
4753,25,Racer Club,6/30/2020,9/30/2020,1000,1,100,1000,100,74400,53992
1850,11,Wheels of Steel,3/30/2020,6/30/2020,1000,1,100,1000,100,83200,62441
1011,21,Wheels That Matter,1/26/2020,4/26/2020,1000,1,100,1000,100,42400,98073
43,50,Get Sporty,9/10/2017,12/10/2017,1000,1,100,1000,100,-29700,444370.08
4190,25,Racer Club,6/30/2017,9/30/2017,1000,1,100,1000,100,5700,79492
10070,105,Hit the track,4/1/2016,7/1/2016,1000,1,100,1000,100,1500,115260
78,105,Hit the track,6/2/2017,9/2/2017,1000,1,100,1000,100,-11100,513638.39
81,50,Get Sporty,5/4/2017,8/4/2017,1000,1,100,1000,100,19500,461522.98
4813,25,Racer Club,2/4/2017,5/4/2017,1000,1,100,1000,100,-16200,79492
68,105,Hit the track,10/15/2017,1/15/2018,1000,1,100,1000,100,32700,211249.31
4033,11,Wheels of Steel,11/21/2016,2/21/2017,1000,1,100,1000,100,83100,43724
22,25,Racer Club,2/15/2017,5/15/2017,1000,1,100,1000,100,-5400,778619.78
4513,25,Racer Club,5/3/2017,8/3/2017,1000,1,100,1000,100,7500,101048
6470,50,Get Sporty,8/22/2017,11/22/2017,1000,1,100,1000,100,31200,29954
35,34,Fun with Colors,11/6/2016,2/6/2017,1000,1,100,1000,100,60000,716903.79
4873,25,Racer Club,5/16/2016,8/16/2016,1000,1,100,1000,100,3900,52377
70,50,Get Sporty,11/16/2016,2/16/2017,1000,1,100,1000,100,17400,912921.82
40,21,Wheels That Matter,11/22/2016,2/22/2017,1000,1,100,1000,100,-21900,183048.02
6650,50,Get Sporty,2/10/2016,5/10/2016,1000,1,100,1000,100,-28200,24905
58,21,Wheels That Matter,3/3/2017,6/3/2017,1000,1,100,1000,100,31200,863099.63
89,11,Wheels of Steel,11/19/2016,2/19/2017,1000,1,100,1000,100,26700,30843.57
22,50,Get Sporty,5/3/2016,8/3/2016,1000,1,100,1000,100,31200,219169.07
4070,25,Racer Club,11/17/2016,2/17/2017,1000,1,100,1000,100,12300,53992
22,11,Wheels of Steel,3/8/2016,6/8/2016,1000,1,100,1000,100,60000,714447.69
76,21,Wheels That Matter,6/4/2017,9/4/2017,1000,1,100,1000,100,27000,653762.91
67,50,Get Sporty,4/15/2016,7/15/2016,1000,1,100,1000,100,6600,587207.11
5510,50,Get Sporty,3/12/2020,6/12/2020,1000,1,100,1000,100,160000,46444
10490,21,Wheels That Matter,1/30/2020,4/30/2020,1000,1,100,1000,100,-48800,44880
58,25,Racer Club,6/3/2020,9/3/2020,1000,1,100,1000,100,141600,272576.39
46,105,Hit the track,5/2/2020,8/2/2020,1000,1,100,1000,100,-28800,546364.04
63,50,Get Sporty,1/27/2020,4/27/2020,1000,1,100,1000,100,81600,463987.11
80,50,Get Sporty,7/24/2020,10/24/2020,1000,1,100,1000,100,-76000,962011.39
3650,25,Racer Club,6/14/2020,9/14/2020,1000,1,100,1000,100,15200,100640
6,25,Racer Club,2/24/2020,5/24/2020,1000,1,100,1000,100,-46400,946150.51
3553,11,Wheels of Steel,7/25/2020,10/25/2020,1000,1,100,1000,100,22400,19720
6350,50,Get Sporty,4/4/2020,7/4/2020,1000,1,100,1000,100,6400,37791
70,50,Get Sporty,7/3/2020,10/3/2020,1000,1,100,1000,100,-22400,912921.82
367,21,Wheels That Matter,6/8/2020,9/8/2020,1000,1,100,1000,100,131200,51204
31,25,Racer Club,8/9/2020,11/9/2020,1000,1,100,1000,100,184800,714100
99,45,Beyond Wheels,3/22/2020,6/22/2020,1000,1,100,1000,100,-83200,862335.5
8990,105,Hit the track,3/30/2020,6/30/2020,1000,1,100,1000,100,39200,69054
58,25,Racer Club,9/26/2020,12/26/2020,1000,1,100,1000,100,221600,272576.39
1333,50,Get Sporty,3/16/2020,6/16/2020,1000,1,100,1000,100,83200,117793
4190,25,Racer Club,3/25/2020,6/25/2020,1000,1,100,1000,100,20000,79492
21,50,Get Sporty,9/14/2020,12/14/2020,1000,1,100,1000,100,160000,531924.38
4813,25,Racer Club,4/12/2020,7/12/2020,1000,1,100,1000,100,-34400,79492
2630,11,Wheels of Steel,6/22/2020,9/22/2020,1000,1,100,1000,100,165600,78710
15,25,Racer Club,6/29/2020,9/29/2020,1000,1,100,1000,100,83200,613350.1
2593,50,Get Sporty,5/3/2020,8/3/2020,1000,1,100,1000,100,55200,85918
2173,50,Get Sporty,4/30/2020,7/30/2020,1000,1,100,1000,100,-28800,75854
3613,11,Wheels of Steel,1/10/2020,4/10/2020,1000,1,100,1000,100,800,72556
1430,11,Wheels of Steel,5/10/2020,8/10/2020,1000,1,100,1000,100,114400,19720
48,21,Wheels That Matter,7/20/2020,10/20/2020,1000,1,100,1000,100,-4800,850936.95
76,11,Wheels of Steel,9/2/2020,12/2/2020,1000,1,100,1000,100,160000,617067.62
487,21,Wheels That Matter,7/13/2020,10/13/2020,1000,1,100,1000,100,800,53057
2293,50,Get Sporty,7/17/2020,10/17/2020,1000,1,100,1000,100,-54400,26418
35,50,Get Sporty,3/14/2020,6/14/2020,1000,1,100,1000,100,5600,660959.81
2593,50,Get Sporty,5/8/2020,8/8/2020,1000,1,100,1000,100,83200,85918
3853,11,Wheels of Steel,2/25/2020,5/25/2020,1000,1,100,1000,100,7200,64141
1993,50,Get Sporty,3/28/2020,6/28/2020,1000,1,100,1000,100,-3200,85391
1250,11,Wheels of Steel,7/11/2020,10/11/2020,1000,1,100,1000,100,-21600,112302
4130,25,Racer Club,9/9/2020,12/9/2020,1000,1,100,1000,100,83200,41973
23,50,Get Sporty,4/16/2020,7/16/2020,1000,1,100,1000,100,60000,910654.93
4070,25,Racer Club,11/18/2016,2/18/2017,1000,1,100,1000,100,-10800,53992
1933,50,Get Sporty,11/25/2017,2/25/2018,1000,1,100,1000,100,9900,20060
1250,11,Wheels of Steel,4/16/2019,7/16/2019,1000,1,100,1000,100,128400,112302
75,25,Racer Club,2/24/2016,5/24/2016,1000,1,100,1000,100,-4200,847137.97
4693,25,Racer Club,6/25/2017,9/25/2017,1000,1,100,1000,100,-4500,30464
4190,25,Racer Club,7/2/2017,10/2/2017,1000,1,100,1000,100,-32400,79492
8030,50,Get Sporty,10/5/2017,1/5/2018,1000,1,100,1000,100,-1800,41956
76,34,Fun with Colors,2/5/2017,5/5/2017,1000,1,100,1000,100,-21600,751355.24
4573,25,Racer Club,4/8/2016,7/8/2016,1000,1,100,1000,100,31200,88077
6650,50,Get Sporty,6/14/2017,9/14/2017,1000,1,100,1000,100,-5700,24905
100,25,Racer Club,8/4/2017,11/4/2017,1000,1,100,1000,100,-300,743829.1
66,25,Racer Club,5/10/2017,8/10/2017,1000,1,100,1000,100,22500,210374.8
